235,Appalachian St,16-Dec,0.459,11.2,13.6,0.4516,0.4517,0.4811,249,0.4615,239,0.4533,,
236,South Florida,22-Jul,0.457,5.8,22.4,0.2057,0.5461,0.5301,74,0.5408,206,0.4659,,
237,Delaware,21-Sep,0.4562,8.2,19.4,0.2971,0.5141,0.4996,137,0.5093,231,0.4569,,
238,Portland,17-Nov,0.4553,9.8,15.4,0.3889,0.4648,0.5027,204,0.4775,234,0.4563,,
239,UNC Asheville,18-Aug,0.4552,8,14.8,0.3509,0.4941,0.4816,178,0.49,256,0.4444,,
240,Montana St,13-14,0.4548,10.2,12.8,0.4435,0.4436,0.4884,259,0.4585,213,0.4643,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
241,Stephen F. Austin,14-12,0.4539,13.2,10.4,0.5593,0.3924,0.4717,324,0.4188,248,0.4487,,
242,Troy,15-Nov,0.4539,9.4,12.6,0.4273,0.4479,0.4927,245,0.4628,240,0.4529,,
243,Rider,20-Aug,0.4536,6.8,18,0.2742,0.5203,0.4995,128,0.5134,233,0.4565,,
244,Georgia St,22-Jul,0.4531,7,21.2,0.2482,0.5267,0.5109,107,0.5214,242,0.4514,,
245,Cleveland St,18-Aug,0.4523,8,18.8,0.2985,0.5075,0.4958,148,0.5036,238,0.4546,,
246,Southern Miss,21-Jul,0.4517,5,20.2,0.1984,0.5522,0.5038,83,0.5361,210,0.4646,,
247,Jackson St,14-17,0.4505,12,12.6,0.4878,0.4313,0.4516,303,0.438,264,0.4414,,
248,Pepperdine,20-Jul,0.4503,5,17.2,0.2252,0.5346,0.5068,100,0.5254,227,0.4588,,
249,Kennesaw St,15-Nov,0.45,11,13.8,0.4435,0.4565,0.4434,279,0.4521,255,0.4449,,
250,New Hampshire,17-Dec,0.4497,10.8,14.2,0.432,0.4506,0.4658,264,0.4556,254,0.4452,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
251,Norfolk St,13-18,0.4487,12.6,15.6,0.4468,0.446,0.4562,285,0.4494,263,0.4419,,
252,New Orleans,19-Aug,0.4486,6,15,0.2857,0.5011,0.5065,150,0.5029,243,0.4512,,
253,Florida A&M,13-17,0.448,12.6,14.2,0.4701,0.429,0.4637,297,0.4406,267,0.4388,,
254,Ball State,18-Aug,0.4477,8,17.2,0.3175,0.4906,0.4921,176,0.4911,253,0.4452,,
255,Canisius,20-Sep,0.4476,9,19.6,0.3147,0.4927,0.4902,174,0.4918,252,0.4465,,
256,Bowling Green,21-Jul,0.4474,7.4,20.2,0.2681,0.5175,0.4864,142,0.5071,259,0.4428,,
257,TX-San Antonio,17-Sep,0.4466,7.8,15.8,0.3305,0.5005,0.4548,185,0.4853,245,0.4505,,
258,Alabama A&M,12-Nov,0.4462,9.8,9.2,0.5158,0.4112,0.4466,323,0.423,269,0.4368,,
259,UL Monroe,18-Jul,0.446,5.8,15.2,0.2762,0.5162,0.4753,151,0.5026,249,0.4469,,
260,Quinnipiac,16-Nov,0.4454,9.4,14,0.4017,0.459,0.4616,256,0.4599,250,0.4468,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
261,Lafayette,17-Sep,0.4432,8.6,15.4,0.3583,0.4671,0.4801,221,0.4714,266,0.4401,,
262,Sacred Heart,17-Nov,0.4426,9,14.2,0.3879,0.4598,0.463,253,0.4609,258,0.4439,,
263,Weber St,17-Aug,0.4426,7.2,15.8,0.313,0.491,0.4752,183,0.4857,257,0.4443,,
264,UMKC,13-14,0.4421,11.8,12,0.4958,0.405,0.4628,322,0.4243,268,0.4386,,
265,Western Carolina,17-Oct,0.442,8.8,14.6,0.3761,0.4523,0.4875,242,0.464,265,0.4406,,
266,William & Mary,20-Aug,0.4411,7.2,18.4,0.2813,0.4928,0.4973,166,0.4943,261,0.4422,,
267,Stetson,14-18,0.4406,13.6,16,0.4595,0.4218,0.4596,312,0.4344,273,0.4352,,
268,SMU,16-Dec,0.4402,10,14.8,0.4032,0.427,0.5035,275,0.4525,251,0.4465,,
269,San Jose St,25-Jun,0.44,6.4,24.6,0.2065,0.5239,0.5058,114,0.5179,270,0.4368,,
270,Hartford,15-Dec,0.4386,12,14.2,0.458,0.416,0.4643,315,0.4321,272,0.4352,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
271,St. Francis-NY,17-Oct,0.4372,7.6,14.2,0.3486,0.4649,0.4703,236,0.4667,260,0.4426,,
272,Alabama St,18-Dec,0.4366,10.8,14.8,0.4219,0.438,0.4486,295,0.4415,277,0.4311,,
273,Brown,17-Oct,0.4343,10.8,17.4,0.383,0.4486,0.4571,281,0.4515,276,0.4312,,
274,Long Island,16-Nov,0.4342,9.8,13.6,0.4188,0.4299,0.4583,300,0.4393,274,0.4314,,
275,Bethune-Cookman,15-15,0.4339,13.8,11.8,0.5391,0.3675,0.4618,331,0.3989,285,0.4242,,
276,South Dakota St,20-Aug,0.4332,6.8,16.4,0.2931,0.4823,0.4751,198,0.4799,275,0.4313,,
277,Florida Intl,20-Jul,0.4327,5.8,18,0.2437,0.4969,0.4935,163,0.4958,271,0.4366,,
278,Cal Poly,19-Aug,0.4317,7.6,17.4,0.304,0.4755,0.4716,214,0.4742,280,0.4297,,
279,Utah Valley St,14-13,0.4301,11.6,10.2,0.5321,0.3673,0.4537,333,0.3961,283,0.4267,,
280,UNC Greensboro,19-Oct,0.43,8,15.4,0.3419,0.4473,0.4837,258,0.4594,278,0.4308,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
281,Maine,16-Oct,0.4292,9.2,13.2,0.4107,0.4206,0.4648,308,0.4353,287,0.4227,,
282,Grambling,13-Dec,0.4285,12.4,11.4,0.521,0.371,0.4508,332,0.3976,292,0.4182,,
283,CS Northridge,17-Oct,0.4282,9.6,15.8,0.378,0.4301,0.4747,291,0.445,284,0.4263,,
284,Hampton,16-15,0.428,15.2,14.6,0.5101,0.3794,0.4429,330,0.4006,281,0.4295,,
285,Oakland,18-Sep,0.4264,9,17.2,0.3435,0.4461,0.4699,270,0.4541,286,0.4239,,
286,Colgate,19-Sep,0.4257,7.8,17,0.3145,0.4572,0.474,246,0.4628,282,0.4274,,
287,TCU,24-Jun,0.4255,3.6,23.2,0.1343,0.532,0.5036,105,0.5225,262,0.4419,,
288,Wofford,18-Jul,0.4248,6.2,15.2,0.2897,0.4629,0.4837,225,0.4699,289,0.4224,,
289,Columbia,16-Oct,0.4223,9.2,14.8,0.3833,0.4184,0.4691,309,0.4353,288,0.4227,,
290,St. Bonaventure,19-Aug,0.4219,6.4,17.8,0.2645,0.4592,0.5048,213,0.4744,279,0.4299,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
291,IPFW,18-Aug,0.4208,8,14.8,0.3509,0.4297,0.4729,293,0.4441,299,0.41,,
292,Ark-Pine Bluff,16-Nov,0.4199,11.4,14,0.4488,0.3941,0.4427,329,0.4103,301,0.4096,,
293,Campbell,18-Oct,0.4188,10,17.6,0.3623,0.4312,0.4504,304,0.4376,294,0.4175,,
294,Nicholls St,18-Aug,0.4161,6.4,14.4,0.3077,0.4378,0.4811,277,0.4522,297,0.4161,,
295,UC Davis,20-Jul,0.4139,6.2,18.8,0.248,0.4729,0.4616,228,0.4691,296,0.4167,,
296,UMBC,19-Oct,0.4138,7.2,15.4,0.3186,0.4333,0.4703,290,0.4456,291,0.4204,,
297,Miss Valley St,18-Sep,0.4138,8.6,16,0.3496,0.4318,0.4421,310,0.4353,300,0.4098,,
298,Navy,18-Aug,0.4137,7.6,17.2,0.3065,0.442,0.4643,284,0.4494,298,0.414,,
299,James Madison,23-May,0.4119,4.2,23,0.1544,0.5,0.4932,157,0.4977,293,0.4179,,
300,East Carolina,20-Jun,0.4107,4.4,18.8,0.1897,0.4807,0.4919,187,0.4844,290,0.421,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
301,Idaho,25-Mar,0.4088,1.8,23,0.0726,0.5276,0.5074,109,0.5208,295,0.4174,,
302,Alcorn St,20-Aug,0.4065,7.2,15.6,0.3158,0.4301,0.45,306,0.4367,306,0.399,,
303,Southern Utah,20-Sep,0.4036,7,15.6,0.3097,0.4157,0.4732,311,0.4349,303,0.4037,,
304,Youngstown St,21-Jun,0.4035,5.2,18.2,0.2222,0.4484,0.4951,243,0.464,304,0.4035,,
305,Mercer,19-Sep,0.4034,9.4,18.2,0.3406,0.4155,0.4422,321,0.4244,307,0.3987,,
306,Eastern Michigan,21-Jul,0.4024,6.6,19.8,0.25,0.4339,0.4917,273,0.4532,305,0.4024,,
307,Texas Southern,22-Jun,0.4007,5.2,18,0.2241,0.4619,0.4548,257,0.4595,308,0.3982,,
308,Duquesne,24-Mar,0.3999,2.6,24.8,0.0949,0.5033,0.498,153,0.5015,302,0.4039,,
309,Eastern Illinois,21-Jun,0.3975,6,19.8,0.2326,0.441,0.4756,276,0.4525,312,0.3949,,
310,Stony Brook,24-Apr,0.3957,3.2,20.4,0.1356,0.4896,0.4681,190,0.4825,309,0.3976,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,Dartmouth,21-Jun,0.3956,5.2,18.6,0.2185,0.4487,0.4666,266,0.4547,310,0.3965,,
312,UC Riverside,22-May,0.3926,4.6,21.2,0.1783,0.4639,0.4643,241,0.464,313,0.3943,,
313,SE Missouri St,20-May,0.3901,4.6,18.4,0.2,0.4429,0.4744,272,0.4534,315,0.3901,,
314,Longwood,20-Aug,0.3886,6,16.4,0.2679,0.4123,0.4619,318,0.4288,314,0.393,,
315,Central Michigan,24-Mar,0.3862,2.6,22.4,0.104,0.476,0.4888,196,0.4803,316,0.388,,
316,Liberty,23-Apr,0.3853,2.4,20.2,0.1062,0.4821,0.4707,200,0.4783,311,0.3958,,
317,Western Illinois,21-May,0.3825,4.2,18.6,0.1842,0.4452,0.4554,287,0.4486,317,0.3845,,
318,VMI,20-Apr,0.3818,4,19.2,0.1724,0.4403,0.4743,280,0.4516,318,0.3804,,
319,MD-Eastern Shore,22-Jul,0.3802,7,19.2,0.2672,0.4042,0.4452,326,0.4179,323,0.3737,,
320,The Citadel,21-Jun,0.3791,6.4,21,0.2336,0.4103,0.4623,319,0.4277,320,0.3763,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
321,Morehead St,23-Mar,0.3761,3.4,21.8,0.1349,0.4481,0.4732,261,0.4565,325,0.3712,,
322,Army,22-Mar,0.376,4.2,22,0.1603,0.4369,0.4701,289,0.448,328,0.366,,
323,St. Francis-PA,24-Mar,0.3742,2.6,22.4,0.104,0.4661,0.4605,240,0.4642,321,0.3759,,
324,North Carolina A&T,23-Jun,0.3722,5.2,19,0.2149,0.409,0.4561,320,0.4247,326,0.3702,,
325,Centenary,23-Mar,0.3719,2.6,21.8,0.1066,0.4648,0.4514,254,0.4604,322,0.3741,,
326,Howard,22-Jul,0.3714,5.8,18.8,0.2358,0.3997,0.4503,327,0.4166,324,0.3728,,
327,Northern Colorado,24-Mar,0.3699,1.8,21.2,0.0783,0.4679,0.4654,235,0.4671,319,0.3781,,
328,Texas St,22-Feb,0.368,2,20.4,0.0893,0.4615,0.4596,252,0.4609,327,0.3665,,
329,Morgan St,26-Apr,0.3656,4,24,0.1429,0.4369,0.4456,298,0.4398,329,0.3632,,
330,TX-Pan American,24-Mar,0.3618,3,21.2,0.124,0.4266,0.4699,296,0.441,330,0.3585,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
331,Jacksonville,26-Jan,0.3518,0.6,24.4,0.024,0.4668,0.4494,251,0.461,331,0.355,,
332,North Florida,22-Apr,0.3414,2.4,19.2,0.1111,0.4046,0.4454,325,0.4182,332,0.3521,,
333,Savannah St,26-Jan,0.3315,0.6,20.4,0.0286,0.4228,0.4515,314,0.4324,334,0.3336,,
334,Prairie View A&M,24-Mar,0.3302,1.8,20.8,0.0796,0.398,0.4453,328,0.4138,333,0.3381,,
"© 1994-2006 by Palm Sports Resources, Inc. All rights reserved.",,,,,,,,,,,,,,
