236,Long Island,13-15,0.4536,11,11.8,0.4825,0.4404,0.4509,290,0.4439,242,0.449,,
237,Utah Valley St,14-12,0.4534,11.6,8,0.5918,0.3859,0.4499,328,0.4072,260,0.44,,
238,Colgate,16-Oct,0.451,9.2,14,0.3966,0.4649,0.4777,225,0.4692,245,0.4481,,
239,Southern Miss,17-Aug,0.4502,6.4,15.8,0.2883,0.4979,0.5168,141,0.5042,225,0.4581,,
240,Lehigh,13-15,0.4502,12.2,13,0.4841,0.4227,0.4711,295,0.4388,249,0.4452,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
241,Butler,15-Nov,0.4499,9,13,0.4091,0.4493,0.492,243,0.4635,235,0.4534,,
242,Colorado St,17-Sep,0.4489,5.4,13.8,0.2813,0.4998,0.5147,140,0.5047,216,0.4651,,
243,Tulsa,20-Sep,0.4482,6.2,18.8,0.248,0.5179,0.509,119,0.515,219,0.4638,,
244,Grambling,12-Dec,0.4479,11.2,10,0.5283,0.4131,0.4372,318,0.4211,259,0.4409,,
245,Central Michigan,18-Aug,0.4479,6.4,16.4,0.2807,0.4985,0.514,142,0.5037,234,0.4547,,
246,McNeese St,15-Sep,0.4476,7.8,12.2,0.39,0.466,0.4683,235,0.4668,251,0.4438,,
247,Tulane,18-Sep,0.4474,6.6,16,0.292,0.4915,0.5145,151,0.4992,228,0.4577,,
248,South Alabama,18-Jul,0.4466,6.6,16.8,0.2821,0.5002,0.504,145,0.5015,248,0.4461,,
249,Miss Valley St,13-15,0.4456,11.8,11.4,0.5086,0.4175,0.4389,313,0.4247,269,0.4346,,
250,Alabama St,15-15,0.4447,13,13.4,0.4924,0.4209,0.4445,311,0.4288,247,0.4466,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
251,UC Davis,17-Oct,0.4436,10,16.6,0.3759,0.4577,0.4831,237,0.4662,256,0.4422,,
252,UNC Asheville,17-Sep,0.4434,7.8,14.2,0.3545,0.4743,0.4705,218,0.473,257,0.4413,,
253,Central Connecticut,16-Dec,0.4432,11.2,14.8,0.4308,0.444,0.4541,281,0.4473,252,0.4426,,
254,Southern Utah,15-Nov,0.4422,9,11.4,0.4412,0.4285,0.4708,292,0.4426,266,0.4377,,
255,Chicago St,19-Sep,0.4421,7.4,15,0.3304,0.4803,0.4777,200,0.4794,261,0.4399,,
256,Stetson,17-Sep,0.4419,8.6,14.2,0.3772,0.4535,0.4834,244,0.4635,271,0.4341,,
257,Dartmouth,17-Sep,0.4418,6.2,13.4,0.3163,0.4876,0.4758,194,0.4837,241,0.4493,,
258,Baylor,19-Aug,0.4418,5.6,19,0.2276,0.504,0.5316,125,0.5132,223,0.459,,
259,Duquesne,22-Aug,0.4418,7.6,21.2,0.2639,0.5018,0.4995,150,0.501,254,0.4425,,
260,Marist,17-Nov,0.4416,9.8,15.4,0.3889,0.4504,0.4769,256,0.4592,253,0.4426,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
261,St. Francis-NY,13-15,0.4403,11.8,12.2,0.4917,0.4065,0.4568,316,0.4232,273,0.4335,,
262,Montana St,14-Dec,0.4401,9.6,11.6,0.4528,0.4194,0.4689,301,0.4359,255,0.4423,,
263,Jackson St,14-17,0.4401,12.8,15.4,0.4539,0.4317,0.4431,302,0.4355,262,0.4395,,
264,New Hampshire,19-Aug,0.4398,7.2,16.6,0.3025,0.4843,0.4882,184,0.4856,265,0.4383,,
265,Long Beach,20-Oct,0.4389,7.2,16.8,0.3,0.4818,0.4921,187,0.4852,246,0.4473,,
266,Eastern Michigan,18-Oct,0.4381,7.6,15.2,0.3333,0.4538,0.5115,219,0.473,250,0.444,,
267,Lafayette,19-Aug,0.4379,6.4,16.2,0.2832,0.4964,0.4756,174,0.4894,258,0.4411,,
268,Eastern Illinois,16-Nov,0.437,8.6,12.8,0.4019,0.4318,0.4827,276,0.4487,264,0.4384,,
269,Texas St,14-Oct,0.4367,9.2,10.8,0.46,0.4133,0.4603,310,0.429,286,0.4259,,
270,Norfolk St,13-14,0.4349,13.4,12,0.5276,0.3776,0.4567,330,0.404,290,0.4234,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
271,Morgan St,14-16,0.434,11.2,11.6,0.4912,0.3939,0.457,323,0.4149,280,0.4279,,
272,TX-Arlington,15-Sep,0.4328,8.6,13,0.3981,0.4324,0.4682,288,0.4443,284,0.427,,
273,Eastern Washington,20-Jul,0.4326,6.2,16.8,0.2696,0.4951,0.4707,179,0.487,277,0.43,,
274,Cleveland St,17-Jul,0.4326,5.8,14.2,0.29,0.4807,0.4789,199,0.4801,274,0.433,,
275,Western Illinois,17-Sep,0.4322,7,13.8,0.3365,0.4554,0.4813,241,0.4641,268,0.4346,,
276,Elon,22-Jul,0.4316,6.6,19.6,0.2519,0.499,0.4767,167,0.4915,278,0.429,,
277,Sacramento St,16-Oct,0.4311,7.6,12.8,0.3725,0.4452,0.4614,273,0.4506,272,0.4341,,
278,Radford,16-Oct,0.4308,9.6,13.6,0.4138,0.423,0.4632,299,0.4364,289,0.4235,,
279,High Point,17-Nov,0.4306,9,14.2,0.3879,0.4355,0.4634,286,0.4448,276,0.4318,,
280,Southern U,15-Dec,0.4299,9.2,11,0.4554,0.4127,0.4387,317,0.4213,283,0.4271,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
281,San Jose St,23-Jun,0.4297,4.4,21.4,0.1705,0.5184,0.5113,115,0.516,263,0.4388,,
282,Columbia,15-Dec,0.4287,10.4,13.8,0.4298,0.407,0.471,312,0.4283,275,0.4324,,
283,Canisius,18-Nov,0.4281,9,16.4,0.3543,0.4442,0.4696,267,0.4527,270,0.4343,,
284,Bethune-Cookman,13-17,0.4265,13,15,0.4643,0.3951,0.4515,325,0.4139,296,0.4188,,
285,William & Mary,21-Aug,0.4265,6,19.4,0.2362,0.49,0.4897,172,0.4899,267,0.4364,,
286,Coastal Carolina,18-Aug,0.4262,6.4,14.8,0.3019,0.4721,0.4588,232,0.4677,281,0.4277,,
287,UMBC,18-Oct,0.4251,8,15.2,0.3448,0.4336,0.4885,270,0.4519,279,0.4282,,
288,TX-Pan American,16-Aug,0.4235,5.6,12,0.3182,0.4502,0.4753,259,0.4586,282,0.4273,,
289,Idaho,21-Jul,0.4234,5.8,18.2,0.2417,0.4846,0.4826,191,0.4839,287,0.4254,,
290,Morehead St,16-Aug,0.423,7.6,14.4,0.3455,0.4414,0.4639,275,0.4489,295,0.42,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
291,Stephen F. Austin,15-Sep,0.4222,8.2,13.4,0.3796,0.4289,0.4512,300,0.4363,294,0.421,,
292,New Mexico St,24-Apr,0.4211,4,24,0.1429,0.5257,0.4904,122,0.5139,293,0.4211,,
293,East Tenn St,19-Jul,0.4195,5.4,16.2,0.25,0.4748,0.4785,210,0.476,288,0.4243,,
294,Northern Arizona,17-Sep,0.4188,7,14.2,0.3302,0.4444,0.4561,277,0.4483,292,0.4227,,
295,UC Riverside,19-Aug,0.4181,6,17,0.2609,0.4621,0.4875,223,0.4705,285,0.427,,
296,The Citadel,16-Aug,0.4141,8,14.8,0.3509,0.4172,0.4713,303,0.4352,302,0.4098,,
297,Siena,24-Jun,0.414,6,24,0.2,0.4919,0.4724,186,0.4854,299,0.414,,
298,Northern Colorado,21-Apr,0.4129,3.2,17.4,0.1553,0.5119,0.4726,153,0.4988,298,0.4141,,
299,Quinnipiac,17-Sep,0.412,7.8,14.2,0.3545,0.4194,0.4544,308,0.4311,301,0.4099,,
300,Hartford,20-Aug,0.4105,5.2,16.8,0.2364,0.4611,0.4833,229,0.4685,291,0.4228,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
301,Rhode Island,22-Jun,0.4081,4.4,20.8,0.1746,0.4744,0.509,182,0.4859,297,0.418,,
302,Towson,24-May,0.408,4.2,22.8,0.1556,0.5012,0.474,165,0.4922,300,0.4122,,
303,Texas Southern,15-Oct,0.4072,9.2,13,0.4144,0.3899,0.4345,329,0.4048,305,0.4036,,
304,Navy,18-Aug,0.4067,7.2,16,0.3103,0.4299,0.4569,294,0.4389,304,0.4061,,
305,James Madison,22-Jun,0.4049,5.2,20.8,0.2,0.4643,0.4911,217,0.4732,303,0.4085,,
306,Tennessee-Martin,21-Apr,0.3968,4.8,19,0.2017,0.4566,0.4725,249,0.4619,312,0.3864,,
307,IPFW,22-Jun,0.3932,4,17.6,0.1852,0.4566,0.4743,248,0.4625,306,0.4005,,
308,Cal Poly,22-Apr,0.3922,3.2,21.2,0.1311,0.4767,0.4841,201,0.4792,307,0.3979,,
309,Western Carolina,22-May,0.392,3.8,19.2,0.1652,0.4554,0.4921,233,0.4677,308,0.397,,
310,Idaho St,18-Jul,0.3885,5.4,16,0.2523,0.4234,0.4549,305,0.4339,309,0.3954,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,Ark-Pine Bluff,21-May,0.3846,5.4,18.6,0.225,0.4356,0.4421,296,0.4378,318,0.3764,,
312,North Carolina A&T,24-Jun,0.3812,4.4,21.2,0.1719,0.4497,0.4533,272,0.4509,311,0.3882,,
313,St. Bonaventure,26-Feb,0.3811,1.6,25.6,0.0588,0.4845,0.4967,176,0.4885,313,0.3843,,
314,Mt St. Mary's,20-Jul,0.3806,7,18.8,0.2713,0.4003,0.4505,320,0.417,316,0.3776,,
315,Loyola (Maryland),22-Jun,0.38,4.4,20.4,0.1774,0.4375,0.4677,280,0.4476,310,0.3893,,
316,VMI,18-Jul,0.3794,6.6,16.4,0.287,0.3863,0.4579,327,0.4102,315,0.3777,,
317,UL Monroe,19-May,0.3772,4.6,17,0.213,0.4189,0.4581,306,0.4319,319,0.376,,
318,Jacksonville St,22-Apr,0.375,2.8,19.2,0.1273,0.4558,0.4611,261,0.4576,314,0.3817,,
319,Prairie View A&M,23-May,0.3734,5.4,21.4,0.2015,0.4263,0.4394,309,0.4306,321,0.3676,,
320,Campbell,25-Feb,0.3697,2,23,0.08,0.462,0.4748,236,0.4662,320,0.3682,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
321,Youngstown St,23-Mar,0.3669,1.8,22.2,0.075,0.456,0.4806,240,0.4642,317,0.377,,
322,Howard,23-May,0.3647,5.4,21.4,0.2015,0.4063,0.4447,319,0.4191,326,0.359,,
323,Alcorn St,22-Jun,0.3638,5.2,19.6,0.2097,0.4044,0.4367,322,0.4152,323,0.365,,
324,Centenary,24-Feb,0.3625,2,22,0.0833,0.4444,0.4778,263,0.4555,325,0.3609,,
325,Sacred Heart,23-Apr,0.3606,3.2,20.2,0.1368,0.4244,0.4568,304,0.4352,324,0.3634,,
326,Nicholls St,21-Mar,0.3585,1.8,18.2,0.09,0.4414,0.4614,278,0.4481,322,0.3673,,
327,Army,24-Jan,0.3493,0.6,23.2,0.0252,0.4557,0.4608,262,0.4574,327,0.353,,
328,Savannah St,0-28,0.3394,0,26.8,0,0.4623,0.4331,268,0.4526,329,0.3394,,
329,Longwood,29-Jan,0.3386,0.6,27,0.0217,0.4382,0.4563,289,0.4442,328,0.3415,,
330,MD-Eastern Shore,26-Feb,0.3362,2,24.8,0.0746,0.4148,0.4406,314,0.4234,330,0.3354,,
"© 1994-2005 by Palm Sports Resources, Inc. All rights reserved.",,,,,,,,,,,,,,
