240,CS Northridge,17-Dec,0.4556,12.4,15.8,0.4397,0.4486 (277),0.4852,261,0.4608,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
241,South Dakota,20-Aug,0.455,8.4,18.4,0.3134,0.5158 (134),0.4748,143,0.5021,,,,
242,Brown,15-Dec,0.454,11.2,13,0.4628,0.4334 (306),0.4864,295,0.451,,,,
243,Tennessee Tech,17-Oct,0.4538,8.4,14.2,0.3717,0.4740 (213),0.4955,198,0.4812,,,,
244,Western Carolina,19-Dec,0.4518,12,17,0.4138,0.4634 (238),0.4664,249,0.4644,,,,
245,UC Santa Barbara,20-Sep,0.4517,7.8,17.2,0.312,0.5011 (154),0.4927,151,0.4983,,,,
246,McNeese St,17-Nov,0.45,10.2,14.6,0.4113,0.4568 (255),0.4752,253,0.4629,,,,
247,North Texas,19-Nov,0.45,9,17.4,0.3409,0.4832 (190),0.4926,185,0.4863,,,,
248,Cornell,18-Dec,0.4497,13.6,18.8,0.4198,0.4475 (279),0.4841,265,0.4597,,,,
249,High Point,15-13,0.4496,14.2,12.2,0.5379,0.4070 (332),0.4467,333,0.4202,,,,
250,Wofford,19-Dec,0.4496,10,14.2,0.4132,0.4628 (240),0.4593,255,0.4617,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
251,Holy Cross,18-Dec,0.4495,10.8,15.2,0.4154,0.4499 (274),0.4827,262,0.4608,,,,
252,Auburn,23-Sep,0.4495,7,23,0.2333,0.5177 (131),0.5291,125,0.5215,,,,
253,Sacred Heart,20-Sep,0.4494,8.2,17.6,0.3178,0.5017 (152),0.4765,165,0.4933,,,,
254,IPFW,14-17,0.4493,12.4,14.2,0.4662,0.4236 (319),0.4837,310,0.4436,,,,
255,Northern Arizona,21-Nov,0.4457,10.2,18.2,0.3592,0.4798 (196),0.464,222,0.4745,,,,
256,Colgate,21-Nov,0.4454,9.4,16.6,0.3615,0.4701 (227),0.4801,226,0.4734,,,,
257,Northern Colorado,18-Nov,0.4454,10.2,14.8,0.408,0.4582 (253),0.4571,274,0.4578,,,,
258,Miami (OH),22-Aug,0.4446,8,20,0.2857,0.5021 (151),0.4887,153,0.4976,,,,
259,Coastal Carolina,15-Nov,0.4443,8.2,12.2,0.402,0.4604 (248),0.4543,270,0.4583,,,,
260,UT San Antonio,22-Oct,0.4439,10.4,21.2,0.3291,0.4790 (200),0.4885,196,0.4822,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
261,San Jose St,20-Aug,0.4438,8,20,0.2857,0.5060 (142),0.4774,155,0.4965,,,,
262,Marist,21-Oct,0.4437,8.8,19.4,0.3121,0.4894 (178),0.484,181,0.4876,,,,
263,Appalachian St,13-16,0.4427,11.4,13.2,0.4634,0.4209 (323),0.4657,321,0.4358,,,,
264,Georgia So,19-Dec,0.4417,12,17,0.4138,0.4452 (285),0.4627,294,0.4511,,,,
265,Maine,19-Oct,0.4417,8.4,14.6,0.3652,0.4632 (239),0.4753,246,0.4672,,,,
266,Central Michigan,20-Oct,0.4415,8.8,17.2,0.3385,0.4709 (225),0.4857,217,0.4758,,,,
267,Winthrop,17-Nov,0.4415,8.6,13.8,0.3839,0.4624 (243),0.4571,263,0.4607,,,,
268,CS Fullerton,18-Dec,0.4414,12.8,16.8,0.4324,0.4262 (314),0.4809,305,0.4444,,,,
269,Delaware St,13-18,0.4414,12.6,14.4,0.4667,0.4185 (326),0.4619,324,0.433,,,,
270,William & Mary,17-Dec,0.4413,11.2,14.6,0.4341,0.4278 (311),0.4755,309,0.4437,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
271,Northern Kentucky,16-Nov,0.441,11.4,14,0.4488,0.4196 (325),0.4759,316,0.4384,,,,
272,Texas St,22-Nov,0.4397,11.8,23.2,0.3371,0.4610 (246),0.4998,224,0.4739,,,,
273,Columbia,16-Oct,0.4392,10,15.2,0.3968,0.4436 (289),0.4729,290,0.4534,,,,
274,Bowling Green,19-Nov,0.4386,7.4,16.2,0.3136,0.4749 (212),0.4912,201,0.4803,,,,
275,East Tenn St,22-Sep,0.4386,9.4,20.8,0.3113,0.4827 (191),0.4778,199,0.4811,,,,
276,Eastern Illinois,20-Nov,0.4377,10.6,18.8,0.3605,0.4609 (247),0.4685,251,0.4634,,,,
277,American,20-Oct,0.437,8.4,16.8,0.3333,0.4653 (235),0.4839,232,0.4715,,,,
278,Troy,21-Dec,0.4363,9.6,19,0.3357,0.4628 (241),0.4838,238,0.4698,,,,
279,Pennsylvania,22-Sep,0.4352,8.6,20,0.3007,0.4754 (211),0.4891,204,0.48,,,,
280,Jacksonville,18-Dec,0.4348,10,14,0.4167,0.4217 (321),0.4792,313,0.4409,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
281,Bethune Cookman,20-Dec,0.4348,10,15.6,0.3906,0.4457 (283),0.4571,298,0.4495,,,,
282,Monmouth,21-Oct,0.4345,9.2,19,0.3262,0.4593 (250),0.4931,236,0.4706,,,,
283,Sacramento St,15-Dec,0.4336,10.4,12.2,0.4602,0.4089 (331),0.4562,329,0.4247,,,,
284,UMKC,24-Jul,0.4333,7.8,24,0.2453,0.5057 (143),0.4765,157,0.496,,,,
285,Nebraska-Omaha,19-Oct,0.4317,8.8,15.8,0.3577,0.4421 (294),0.4847,281,0.4563,,,,
286,Hampton,14-17,0.4312,14,16.6,0.4575,0.4120 (329),0.4435,331,0.4225,,,,
287,Liberty,20-Dec,0.4295,11.6,18.4,0.3867,0.4411 (295),0.449,308,0.4438,,,,
288,Central Arkansas,17-Nov,0.4291,10.6,16.6,0.3897,0.4287 (308),0.4694,312,0.4423,,,,
289,Campbell,19-Nov,0.4273,10.2,18.2,0.3592,0.4486 (278),0.4529,297,0.45,,,,
290,St. Peter's,21-Sep,0.4271,8.6,20.2,0.2986,0.4620 (245),0.4861,237,0.47,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
291,Samford,21-Oct,0.426,9.2,18.6,0.3309,0.4534 (264),0.4663,275,0.4577,,,,
292,Chattanooga,19-Nov,0.4255,9.8,19,0.3403,0.4528 (265),0.4563,288,0.454,,,,
293,New Hampshire,20-Aug,0.425,7.2,17.2,0.2951,0.4662 (232),0.4726,242,0.4683,,,,
294,Dartmouth,19-Aug,0.4223,7.2,17,0.2975,0.4620 (244),0.4679,250,0.4639,,,,
295,Siena,24-Aug,0.4207,7.2,23.2,0.2368,0.4776 (203),0.4906,197,0.482,,,,
296,Nicholls St,21-Sep,0.4195,8.6,17.8,0.3258,0.4376 (299),0.4773,296,0.4508,,,,
297,Utah Valley,18-Oct,0.4166,9.2,14.8,0.3833,0.4201 (324),0.4429,328,0.4277,,,,
298,UMBC,23-Jul,0.4161,5.4,20.6,0.2077,0.4922 (170),0.4722,188,0.4855,,,,
299,Fairleigh Dickinson,24-Jul,0.4161,7.4,22.4,0.2483,0.4716 (222),0.4727,231,0.472,,,,
300,NJIT,13-Dec,0.4156,10.4,10.6,0.4952,0.3564 (347),0.4545,347,0.3891,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
301,Seattle,22-Jul,0.4156,6.6,22.8,0.2245,0.4737 (216),0.4906,207,0.4793,,,,
302,UNC Wilmington,20-Sep,0.4155,6.2,16,0.2793,0.4526 (267),0.4774,260,0.4609,,,,
303,VMI,17-Nov,0.4151,11,15,0.4231,0.3934 (338),0.4505,339,0.4124,,,,
304,SIU-E,18-Jul,0.4145,5,14.8,0.2525,0.4647 (236),0.4762,240,0.4686,,,,
305,UL Monroe,23-Apr,0.4131,3.2,21.4,0.1301,0.5145 (135),0.4934,133,0.5074,,,,
306,UT Pan American,16-Dec,0.4119,10,12,0.4545,0.3740 (346),0.4451,346,0.3977,,,,
307,UW Milwaukee,24-Jun,0.411,4.4,20.8,0.1746,0.4873 (183),0.4948,172,0.4898,,,,
308,Navy,23-Jul,0.4109,6.2,21.4,0.2246,0.4788 (201),0.4616,228,0.473,,,,
309,Jackson St,18-Nov,0.4104,10.2,13.6,0.4286,0.3822 (343),0.4485,342,0.4043,,,,
310,Houston Baptist,17-Nov,0.41,10.6,14.2,0.4274,0.3808 (344),0.451,343,0.4042,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,Alcorn St,23-Sep,0.41,9,20.2,0.3082,0.4398 (296),0.4522,306,0.4439,,,,
312,UT Martin,21-Jul,0.4095,5.8,18.6,0.2377,0.4567 (256),0.487,247,0.4668,,,,
313,Coppin St,24-Jul,0.4094,7.4,21.2,0.2587,0.4549 (260),0.4691,266,0.4596,,,,
314,Southern Utah,20-Sep,0.4088,7,17.2,0.2893,0.4432 (292),0.4596,300,0.4487,,,,
315,Prairie View A&M,19-Dec,0.4086,10.8,15.4,0.4122,0.3904 (340),0.4415,341,0.4074,,,,
316,Radford,19-Oct,0.4078,9.6,16.2,0.3721,0.4035 (334),0.4519,334,0.4197,,,,
317,Montana St,17-Nov,0.4056,9,15.4,0.3689,0.3951 (337),0.4633,336,0.4178,,,,
318,Old Dominion,25-May,0.4033,5,27,0.1563,0.4912 (173),0.4746,187,0.4856,,,,
319,Austin Peay,23-Jun,0.4031,5.6,21.4,0.2074,0.4645 (237),0.4757,243,0.4683,,,,
320,Chicago St,21-Jul,0.4022,5.8,17,0.2544,0.4516 (269),0.4511,293,0.4514,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
321,Eastern Washington,21-Oct,0.4021,8,18.6,0.3008,0.4266 (312),0.4545,320,0.4359,,,,
322,St. Francis (PA),24-May,0.4013,4.6,22.4,0.1704,0.4765 (207),0.4819,212,0.4783,,,,
323,Texas A&M CC,23-May,0.4013,4.6,21,0.1797,0.4770 (206),0.4717,220,0.4752,,,,
324,Rice,25-Apr,0.3996,2.4,24.6,0.0889,0.5076 (141),0.4941,140,0.5031,,,,
325,Hofstra,25-Jun,0.3966,4.4,23,0.1606,0.4738 (215),0.4784,219,0.4753,,,,
326,IUPUI,26-Apr,0.3912,3.6,24.8,0.1268,0.4761 (210),0.4856,209,0.4793,,,,
327,UNC Greensboro,22-Jul,0.3909,6.2,20.8,0.2296,0.4354 (304),0.4631,304,0.4447,,,,
328,Alabama St,22-Sep,0.3904,7.8,18.4,0.2977,0.4114 (330),0.4409,332,0.4213,,,,
329,Alabama A&M,20-Sep,0.3885,8.2,17.2,0.3228,0.3932 (339),0.4446,340,0.4103,,,,
330,The Citadel,22-Jun,0.383,6,20.8,0.2239,0.4257 (315),0.4565,319,0.436,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
331,Florida A&M,23-Jun,0.3821,4.8,17.8,0.2124,0.4279 (310),0.4603,314,0.4387,,,,
332,Longwood,25-Jun,0.3808,6,23,0.2069,0.4285 (309),0.4592,315,0.4387,,,,
333,Northern Illinois,25-Apr,0.3806,4,23.8,0.1439,0.4473 (280),0.484,267,0.4595,,,,
334,Howard,23-Jun,0.3777,5.2,20.2,0.2047,0.4238 (318),0.4582,322,0.4353,,,,
335,Lamar,28-Mar,0.3751,3,25.2,0.1064,0.4580 (254),0.478,248,0.4647,,,,
336,Binghamton,27-Feb,0.3726,2,26.2,0.0709,0.4763 (209),0.4671,227,0.4732,,,,
337,UC Riverside,24-Apr,0.372,3.2,22.4,0.125,0.4388 (298),0.4855,287,0.4544,,,,
338,Idaho St,24-May,0.3717,3.8,21.2,0.152,0.4369 (301),0.4609,303,0.4449,,,,
339,Portland St,20-Jun,0.3715,3.6,16.8,0.1765,0.4243 (317),0.4607,318,0.4365,,,,
340,Presbyterian,24-May,0.3671,3.8,20.4,0.157,0.4263 (313),0.4588,317,0.4372,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
341,Kennesaw St,27-Mar,0.3659,2.6,25,0.0942,0.4504 (271),0.4687,280,0.4565,,,,
342,South Carolina St,24-Apr,0.3657,2.4,21.2,0.1017,0.4586 (251),0.444,289,0.4537,,,,
343,Furman,24-May,0.3621,4.2,22,0.1603,0.4168 (327),0.4548,327,0.4294,,,,
344,Miss Valley St,23-May,0.3565,3.8,18.6,0.1696,0.4052 (333),0.4459,335,0.4188,,,,
345,UM Eastern Shore,26-Feb,0.3546,1.2,22.4,0.0508,0.4566 (257),0.4543,282,0.4558,,,,
346,New Orleans,18-Apr,0.3454,2.4,14.4,0.1429,0.3880 (341),0.4626,338,0.4129,,,,
347,Grambling St,0-28,0.3022,0,24.4,0,0.3862 (342),0.4365,344,0.4029,,,,
"© 1994-2011 by Palm Sports Resources, Inc. All rights reserved.",,,,,,,,,,,,,,
