240,South Alabama,19-Dec,0.459,11.2,17,0.3972,0.4754 (216),0.4879,212,0.4796,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
241,Colgate,17-Dec,0.459,11.2,13.4,0.4553,0.4524 (273),0.4757,270,0.4602,,,,
242,Rider,13-20,0.4586,11.8,17.6,0.4014,0.4713 (228),0.4907,222,0.4777,,,,
243,Georgia So,17-Dec,0.4584,10.4,14.2,0.4228,0.4636 (248),0.4837,243,0.4703,,,,
244,Cornell,18-Sep,0.4572,9.4,17.2,0.3534,0.4940 (169),0.4874,173,0.4918,,,,
245,Mt St. Mary's,14-19,0.4562,12.4,14.2,0.4662,0.4483 (277),0.4619,289,0.4528,,,,
246,St. John's,24-Jul,0.456,4.2,24.4,0.1469,0.5734 (38),0.5303,46,0.559,,,,
247,Drexel,24-Jun,0.4538,5.6,23.6,0.1918,0.5563 (69),0.5109,83,0.5412,,,,
248,Holy Cross,14-19,0.4526,13.2,16.2,0.449,0.4449 (295),0.4715,287,0.4537,,,,
249,Portland,20-Nov,0.452,9,19.6,0.3147,0.5041 (150),0.4851,159,0.4978,,,,
250,Boston College,25-Jul,0.4514,4.6,25.4,0.1533,0.5579 (64),0.5367,60,0.5508,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
251,Santa Clara,20-Oct,0.451,8.8,19.6,0.3099,0.4991 (156),0.496,158,0.4981,,,,
252,Samford,19-Dec,0.4489,12.4,17.4,0.4161,0.4472 (281),0.4851,271,0.4599,,,,
253,Alcorn St,13-15,0.4481,12.6,12.2,0.5081,0.4249 (324),0.4347,333,0.4282,,,,
254,Long Island,16-15,0.447,16,13.8,0.5369,0.4012 (343),0.4484,346,0.417,,,,
255,Loyola (Maryland),21-Sep,0.4458,8.6,19.8,0.3028,0.5069 (146),0.4668,167,0.4935,,,,
256,Idaho St,14-15,0.4456,12.8,12.2,0.512,0.3989 (347),0.4725,341,0.4234,,,,
257,Minnesota,23-Aug,0.4452,5.2,23.4,0.1818,0.5315 (101),0.536,93,0.533,,,,
258,Sacred Heart,18-Dec,0.4452,11.6,14.8,0.4394,0.4455 (291),0.4504,306,0.4471,,,,
259,Appalachian St,22-Sep,0.4448,7.4,20,0.2701,0.5123 (135),0.4842,150,0.503,,,,
260,Montana St,13-17,0.4445,11.4,13.4,0.4597,0.4210 (327),0.4762,321,0.4394,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
261,UMass-Lowell,18-Oct,0.4444,10,15.6,0.3906,0.4589 (260),0.4691,268,0.4623,,,,
262,Western Illinois,17-Jul,0.4442,6.6,15,0.3056,0.4839 (191),0.5036,179,0.4904,,,,
263,Kennesaw St,20-Sep,0.444,7.8,16.8,0.3171,0.4916 (174),0.476,183,0.4864,,,,
264,Liberty,19-Oct,0.444,10,17.8,0.3597,0.4705 (232),0.4752,237,0.472,,,,
265,Alabama St,17-Dec,0.4433,11.6,13.4,0.464,0.4337 (311),0.442,325,0.4365,,,,
266,St. Francis (PA),17-Dec,0.443,11.2,15,0.4275,0.4452 (292),0.454,303,0.4481,,,,
267,UC Riverside,19-Dec,0.4427,12.8,19,0.4025,0.4419 (297),0.4847,280,0.4562,,,,
268,Pacific,20-Jun,0.4424,5.2,18.8,0.2167,0.5312 (102),0.4905,116,0.5177,,,,
269,Lipscomb,21-Oct,0.4423,10.4,21,0.3312,0.4858 (184),0.4664,216,0.4793,,,,
270,Florida Intl,19-Nov,0.4417,11,19.4,0.3618,0.4685 (236),0.4679,254,0.4683,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
271,Eastern Illinois,17-Nov,0.4415,9.8,15.4,0.3889,0.4481 (278),0.4808,274,0.459,,,,
272,Utah Valley,18-Sep,0.4401,9.4,17.2,0.3534,0.4692 (234),0.4685,248,0.469,,,,
273,Sacramento St,17-Dec,0.4398,10,14.6,0.4065,0.4449 (294),0.463,296,0.451,,,,
274,Delaware,23-Jul,0.4396,5.8,19.8,0.2266,0.5058 (147),0.5203,134,0.5106,,,,
275,St. Francis (NY),14-17,0.4387,13.2,14.6,0.4748,0.4109 (339),0.4582,335,0.4267,,,,
276,Youngstown St,21-Sep,0.4383,9,19.8,0.3125,0.4771 (210),0.4865,209,0.4803,,,,
277,Savannah St,14-15,0.4383,10.8,11,0.4954,0.4013 (342),0.4551,345,0.4193,,,,
278,Cleveland St,23-Jul,0.4377,7,23,0.2333,0.5159 (128),0.4857,143,0.5059,,,,
279,Rice,20-Oct,0.4374,8.4,18.8,0.3088,0.4801 (202),0.4807,208,0.4803,,,,
280,CS Northridge,20-Aug,0.4371,8.4,18,0.3182,0.4705 (231),0.4893,224,0.4768,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
281,UC Davis,19-Sep,0.4369,7.8,17.4,0.3095,0.4763 (213),0.4857,214,0.4794,,,,
282,Portland St,18-Nov,0.4369,10.2,16,0.3893,0.4511 (275),0.456,292,0.4527,,,,
283,Dartmouth,18-Sep,0.4359,7,15.6,0.3097,0.4760 (214),0.4817,221,0.4779,,,,
284,Arkansas St,20-Sep,0.4355,7,16.8,0.2941,0.4814 (197),0.4851,196,0.4827,,,,
285,Pennsylvania,17-Oct,0.4351,7.6,15,0.3363,0.4526 (271),0.4987,255,0.468,,,,
286,UMKC,19-Sep,0.433,7.4,15.4,0.3246,0.4618 (252),0.4838,246,0.4692,,,,
287,Seattle,16-Dec,0.4323,10,15.6,0.3906,0.4348 (309),0.469,307,0.4462,,,,
288,Bethune Cookman,18-Dec,0.4297,11.2,13.6,0.4516,0.4124 (336),0.4425,342,0.4225,,,,
289,Jacksonville,16-Dec,0.4297,10.4,12.8,0.4483,0.3990 (346),0.4726,339,0.4235,,,,
290,CS Fullerton,20-Aug,0.4295,8.8,18.8,0.3188,0.4526 (272),0.4941,257,0.4664,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
291,Robert Morris,22-Oct,0.429,10.4,19.6,0.3467,0.4573 (263),0.4549,279,0.4565,,,,
292,Hartford,23-Sep,0.429,10.2,23.4,0.3036,0.4730 (225),0.4665,242,0.4708,,,,
293,Troy,22-Jul,0.4261,7.4,22,0.2517,0.4845 (188),0.4837,191,0.4842,,,,
294,Rutgers,25-Jun,0.4254,3.6,25,0.1259,0.5226 (115),0.5306,104,0.5253,,,,
295,North Texas,20-Oct,0.4248,6.8,18,0.2742,0.4746 (220),0.4757,231,0.4749,,,,
296,Northern Kentucky,21-Jul,0.4231,5.8,18.6,0.2377,0.4868 (181),0.4809,187,0.4848,,,,
297,Quinnipiac,21-Sep,0.4224,7.8,19.8,0.2826,0.4643 (247),0.4786,247,0.4691,,,,
298,Charleston Southern,21-Jun,0.4223,6,19.4,0.2362,0.4897 (178),0.4738,188,0.4844,,,,
299,Binghamton,22-Aug,0.4193,7.2,20.4,0.2609,0.4760 (215),0.4642,236,0.4721,,,,
300,Florida Atlantic,24-Jul,0.4186,6.2,20.8,0.2296,0.4790 (208),0.487,199,0.4817,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
301,San Jose St,22-Jun,0.4185,4,19.6,0.1695,0.5023 (152),0.4999,153,0.5015,,,,
302,San Diego,21-Aug,0.4184,6.4,19.4,0.2481,0.4613 (255),0.5031,230,0.4752,,,,
303,Stetson,22-Aug,0.4183,9.2,20,0.3151,0.4470 (285),0.4643,291,0.4528,,,,
304,Northern Colorado,21-Aug,0.4161,7.2,20.6,0.259,0.4709 (229),0.4637,252,0.4685,,,,
305,SIU-E,22-Jun,0.4145,6,22,0.2143,0.4836 (192),0.4764,202,0.4812,,,,
306,Bradley,27-Apr,0.4143,3.2,26.6,0.1074,0.5252 (113),0.4996,120,0.5166,,,,
307,UM Eastern Shore,22-Sep,0.4119,7.8,16.8,0.3171,0.4311 (315),0.4682,313,0.4435,,,,
308,Campbell,18-Sep,0.4104,9.4,18.8,0.3333,0.4225 (326),0.4632,326,0.436,,,,
309,Jacksonville St,23-Jun,0.4099,5.6,22.2,0.2014,0.4832 (193),0.4718,215,0.4794,,,,
310,UA Pine Bluff,25-Aug,0.4089,8.4,20.2,0.2937,0.4400 (300),0.4619,304,0.4473,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
311,NCCU,19-Oct,0.4082,9.2,16.2,0.3622,0.4148 (333),0.4407,340,0.4235,,,,
312,Brown,20-Jul,0.4079,5,17.2,0.2252,0.4605 (256),0.4853,250,0.4688,,,,
313,Nicholls St,23-Aug,0.4077,6.4,17.8,0.2645,0.4535 (269),0.4592,282,0.4554,,,,
314,Maine,22-Aug,0.4073,7.2,19.2,0.2727,0.4463 (289),0.4639,294,0.4522,,,,
315,Southern Miss,20-Jul,0.4069,5.8,18.4,0.2397,0.4536 (268),0.481,267,0.4627,,,,
316,Niagara,25-Jul,0.4068,5.4,22.2,0.1957,0.4745 (221),0.4825,223,0.4772,,,,
317,VMI,21-Jun,0.4067,4.4,17.8,0.1982,0.4730 (224),0.4824,227,0.4762,,,,
318,Marist,23-Jul,0.4061,6.2,22.2,0.2183,0.4646 (245),0.4771,251,0.4688,,,,
319,Presbyterian,20-Aug,0.4058,7.6,18.8,0.2879,0.4334 (313),0.4683,311,0.4451,,,,
320,Bryant,23-Jul,0.4047,7.4,21.8,0.2534,0.4527 (270),0.4599,283,0.4551,,,,
,,,,RPI Data,,,,,SOS,,Polls,,,
Rank,School,W-L,RPI,W,L,Pct,OWP,OOWP,Rank,Rating,AP,USA,,
321,Abilene Christian,18-Sep,0.4043,7.4,15.2,0.3274,0.4176 (329),0.4546,331,0.4299,,,,
322,The Citadel,22-Jul,0.4038,7,20,0.2593,0.4407 (298),0.4746,295,0.452,,,,
323,Longwood,23-Jul,0.4031,7.8,21.4,0.2671,0.4393 (303),0.4665,302,0.4484,,,,
324,SC Upstate,21-Jul,0.4021,6.6,19.8,0.25,0.4515 (274),0.4554,290,0.4528,,,,
325,Drake,24-Jun,0.402,4.4,22.8,0.1618,0.4728 (226),0.5006,197,0.4821,,,,
326,Coppin St,22-Jul,0.401,7,19.2,0.2672,0.4366 (307),0.4636,308,0.4456,,,,
327,Morgan St,22-Aug,0.3999,6.8,18.4,0.2698,0.4428 (296),0.444,314,0.4432,,,,
328,Howard,20-Oct,0.3994,8.4,18,0.3182,0.4122 (337),0.455,337,0.4265,,,,
329,Lafayette,24-Jun,0.3993,5.2,21.6,0.194,0.4667 (243),0.4697,256,0.4677,,,,
330,Miss Valley St,27-Aug,0.3979,8,21.8,0.2685,0.4393 (304),0.4444,317,0.441,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
331,SE Louisiana,21-Oct,0.3975,8,16.2,0.3306,0.4022 (341),0.4552,343,0.4199,,,,
332,Alabama A&M,18-Oct,0.397,9.6,15.2,0.3871,0.3763 (351),0.4484,351,0.4003,,,,
333,Northern Arizona,25-Mar,0.3963,2.6,22.6,0.1032,0.5121 (136),0.4577,165,0.494,,,,
334,Prairie View A&M,24-Jul,0.3925,6.6,20,0.2481,0.4308 (316),0.4604,318,0.4406,,,,
335,Southern Utah,24-Apr,0.3893,4.8,22.8,0.1739,0.4595 (259),0.4642,269,0.4611,,,,
336,Lamar,19-Jul,0.3891,7.4,18.6,0.2846,0.4101 (340),0.4516,338,0.4239,,,,
337,UT Rio Grande Valley,22-May,0.3886,3.8,19.2,0.1652,0.4643 (246),0.4608,265,0.4631,,,,
338,Central Arkansas,21-Jul,0.3871,6.2,17.8,0.2583,0.4152 (332),0.4598,330,0.4301,,,,
339,UMBC,25-Jul,0.3868,6.2,22.6,0.2153,0.4307 (317),0.4705,312,0.4439,,,,
340,North Carolina A&T,21-Oct,0.3831,7.6,17.8,0.2992,0.3872 (350),0.459,348,0.4111,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
341,McNeese St,19-Jul,0.382,5.8,15.8,0.2685,0.3994 (345),0.4607,344,0.4198,,,,
342,SE Missouri St,24-Mar,0.3805,3.4,22.4,0.1318,0.4577 (262),0.4748,264,0.4634,,,,
343,New Orleans,20-Jul,0.3795,6.6,16.4,0.287,0.3879 (349),0.4553,349,0.4104,,,,
344,Northwestern St,19-May,0.3777,3.8,16.2,0.19,0.4299 (319),0.4611,319,0.4403,,,,
345,Delaware St,25-May,0.3704,3.8,21,0.1532,0.4358 (308),0.4567,316,0.4428,,,,
346,UIC,25-Mar,0.3668,1.8,23.8,0.0703,0.4554 (265),0.4861,260,0.4656,,,,
347,UT San Antonio,26-Apr,0.3658,3.2,24,0.1176,0.4335 (312),0.4786,301,0.4485,,,,
348,Chicago St,28-Jan,0.3654,0.6,25.2,0.0233,0.4794 (206),0.4794,213,0.4794,,,,
349,Florida A&M,21-Jun,0.3607,4.8,17.8,0.2124,0.4009 (344),0.4286,350,0.4101,,,,
350,Grambling St,24-Apr,0.3573,3.2,20.8,0.1333,0.4245 (325),0.4468,329,0.4319,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
351,Central Connecticut,25-Apr,0.3423,3.2,23.8,0.1185,0.3969 (348),0.4567,347,0.4168,,,,
"© 1994-2011 by Palm Sports Resources, Inc. All rights reserved.",,,,,,,,,,,,,,
