Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
256,Eastern Illinois,OVC,,12,15,74.0,76.3,-2.33,,-7.62,,-2.06,-10.45,-12.50,,,
257,Furman,Southern (South),,10,17,66.0,70.0,-3.96,,-6.36,,-8.22,-4.58,-12.80,,,
258,Maryland-Eastern Shore,MEAC,,11,17,75.0,74.4,0.61,,-9.16,,-4.17,-8.87,-13.04,,,
259,Nicholls State,Southland,,10,16,78.3,81.4,-3.04,,-6.63,,1.95,-14.99,-13.04,,,
260,Brigham Young,WAC (Mountain),,1,25,59.5,79.3,-19.77,,6.48,,-7.25,-6.04,-13.29,,,
261,St. Francis (NY),NEC,,13,15,65.0,69.2,-4.18,,-9.15,,-10.23,-3.10,-13.33,,,
262,New Hampshire,AEC,,7,20,58.9,69.1,-10.22,,-3.33,,-12.67,-0.88,-13.55,,,
263,Columbia,Ivy,,6,20,62.3,70.2,-7.85,,-4.38,,-8.12,-5.66,-13.78,,,
264,Stephen F. Austin,Southland,,12,15,75.9,77.7,-1.89,,-8.12,,-2.47,-11.53,-14.00,,,
265,Jacksonville,Sun Belt,,5,23,74.1,86.9,-12.79,,-1.24,,4.86,-18.89,-14.03,,,
266,UTSA,Southland,,9,17,74.8,79.6,-4.73,,-8.26,,-1.04,-13.43,-14.47,,,
267,Brown,Ivy,,4,22,53.3,65.6,-12.35,,-2.15,,-16.53,2.04,-14.49,,,
268,Holy Cross,Patriot,,8,19,67.2,73.6,-6.33,,-8.21,,-6.47,-8.07,-14.54,,,
269,Campbell,TAAC (East),,11,16,65.6,70.6,-5.07,,-7.25,,-9.36,-5.37,-14.73,,,
270,Hampton,MEAC,,8,19,67.3,72.3,-5.04,,-9.94,,-8.36,-6.61,-14.98,,,
271,Stetson,TAAC (East),,9,18,62.2,66.7,-4.48,,-9.02,,-13.59,-1.47,-15.06,,,
272,Winthrop,Big South,,12,15,71.3,71.9,-0.63,,-7.08,,-4.97,-10.10,-15.08,,,
273,Texas Southern,SWAC,,12,16,71.9,76.1,-4.14,,-9.99,,-4.31,-10.91,-15.22,,,
274,UT Arlington,Southland,,12,15,65.6,71.1,-5.52,,-8.16,,-12.18,-3.11,-15.28,,,
275,Robert Morris,NEC,,4,23,66.1,76.7,-10.59,,-4.76,,-7.71,-7.65,-15.36,,,
276,Wofford,Ind,,7,20,65.0,73.6,-8.67,,-4.09,,-7.92,-7.50,-15.42,,,
277,Sam Houston State,Southland,,8,18,64.6,74.6,-10.00,,-5.50,,-10.00,-5.51,-15.50,,,
278,Alcorn State,SWAC,,11,17,72.2,76.4,-4.25,,-10.16,,-5.44,-10.10,-15.53,,,
279,Morgan State,MEAC,,9,18,68.0,75.8,-7.85,,-7.62,,-6.66,-9.04,-15.69,,,
280,Lafayette,Patriot,,11,17,68.0,72.7,-4.75,,-7.28,,-6.32,-9.46,-15.78,,,
281,Jacksonville State,TAAC (West),,10,17,71.9,74.7,-2.78,,-12.51,,-6.68,-9.15,-15.83,,,
282,Georgia State,TAAC (West),,10,17,68.3,71.5,-3.19,,-11.36,,-9.18,-6.67,-15.84,,,
283,Morehead State,OVC,,8,19,81.7,86.9,-5.19,,-7.16,,3.68,-19.80,-16.12,,,
284,Marist,NEC,,6,22,64.2,73.7,-9.50,,-6.77,,-11.34,-4.93,-16.27,,,
285,Eastern Kentucky,OVC,,8,18,68.3,77.1,-8.77,,-7.19,,-8.26,-8.17,-16.43,,,
286,Army,Patriot,,10,16,70.0,74.7,-4.69,,-8.68,,-5.47,-11.33,-16.80,,,
287,Maryland-Baltimore County,Big South,,5,22,58.6,68.4,-9.85,,-6.30,,-15.16,-2.18,-17.34,,,
288,Texas-Rio Grande Valley,Sun Belt,,3,25,55.5,67.9,-12.43,,-2.61,,-16.89,-0.45,-17.34,,,
289,Florida A&M,MEAC,,8,19,68.9,77.9,-8.96,,-8.96,,-5.68,-12.24,-17.92,,,
290,Howard,MEAC,,7,20,71.7,81.6,-9.96,,-7.65,,-3.21,-14.70,-17.92,,,
291,Grambling,SWAC,,10,17,67.3,70.0,-2.78,,-11.54,,-10.77,-7.29,-18.06,,,
292,Centenary (LA),TAAC (West),,9,18,73.7,81.2,-7.52,,-8.09,,-3.00,-15.09,-18.09,,,
293,Central Florida,TAAC (East),,7,19,68.8,76.5,-7.65,,-8.78,,-5.62,-12.66,-18.28,,,
294,Delaware State,MEAC,,7,20,67.1,78.5,-11.37,,-7.10,,-7.75,-10.73,-18.47,,,
295,Southern,SWAC,,10,17,80.5,84.1,-3.59,,-11.38,,0.59,-19.14,-18.55,,,
296,Chicago State,Mid-Cont,,4,23,69.0,85.9,-16.85,,-2.22,,-2.33,-16.74,-19.07,,,
297,Southeastern Louisiana,TAAC (West),,10,18,73.4,79.0,-5.61,,-12.41,,-5.46,-13.83,-19.29,,,
298,East Tennessee State,Southern (North),,7,20,59.9,72.6,-12.78,,-4.17,,-14.39,-5.02,-19.41,,,
299,UC Irvine,Big West (West),,1,25,58.2,79.5,-21.23,,1.19,,-12.04,-8.00,-20.05,,,
300,Georgia Southern,Southern (South),,10,18,61.5,72.0,-10.46,,-7.11,,-14.09,-6.52,-20.61,,,
301,Sacramento State,Big Sky,,3,23,59.7,78.0,-18.31,,-0.92,,-11.88,-8.78,-20.66,,,
302,Alabama State,SWAC,,8,21,65.5,79.9,-14.45,,-8.34,,-14.28,-7.52,-21.80,,,
303,Prairie View,SWAC,,10,17,72.1,81.0,-8.85,,-7.98,,-6.84,-15.14,-21.98,,,
304,Lehigh,Patriot,,1,26,64.7,82.1,-17.44,,-6.66,,-7.74,-16.37,-24.10,,,
305,Mercer,TAAC (West),,3,23,64.3,80.8,-16.42,,-10.61,,-12.55,-15.31,-27.86,,,
