Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
225,Columbia,Ivy,,10,18,73.5,73.3,0.25,,-2.14,,-0.71,-4.47,-5.18,99.50,106.25,-6.75
226,East Carolina,AAC,,10,21,67.4,74.2,-6.81,,1.31,,-3.11,-2.39,-5.49,97.49,104.73,-7.24
227,South Dakota,Summit,,13,17,70.6,71.2,-0.60,,-3.06,,-4.52,-1.00,-5.52,98.53,105.24,-6.71
228,Texas Southern,SWAC,,24,14,81.6,79.2,2.47,,-6.99,,6.66,-12.20,-5.55,101.62,108.39,-6.77
229,High Point,Big South,,16,15,68.2,67.9,0.32,,-4.39,,-8.54,2.91,-5.63,97.83,104.93,-7.10
230,Dartmouth,Ivy,,11,19,72.0,70.5,1.47,,-3.00,,-3.56,-2.19,-5.75,100.69,108.04,-7.36
231,Maryland-Baltimore County,AEC,,21,13,67.5,64.0,3.50,,-5.85,,-8.03,2.18,-5.85,94.01,101.78,-7.77
232,Lamar,Southland,,20,13,78.7,70.4,8.33,,-7.22,,-1.20,-4.74,-5.94,99.73,106.97,-7.24
233,Fairleigh Dickinson,NEC,,21,14,74.9,71.9,3.00,,-7.24,,-0.70,-5.39,-6.09,103.14,110.84,-7.70
234,Middle Tennessee,CUSA,,11,21,66.9,72.3,-5.38,,1.44,,-5.58,-0.51,-6.09,96.16,103.71,-7.55
235,Cornell,Ivy,,15,16,69.3,71.3,-2.00,,-2.02,,-3.98,-2.14,-6.12,96.94,105.35,-8.41
236,Troy,Sun Belt,,12,18,72.6,74.7,-2.10,,-1.01,,-2.32,-3.80,-6.12,101.13,108.85,-7.72
237,UC Davis,Big West,,11,20,65.7,68.6,-2.90,,-1.50,,-7.66,1.40,-6.26,95.01,103.44,-8.43
238,Western Michigan,MAC (West),,8,24,70.2,76.2,-6.03,,1.48,,-2.16,-4.10,-6.26,97.73,105.94,-8.21
239,Detroit Mercy,Horizon,,11,20,73.5,79.5,-5.97,,-0.36,,0.65,-6.98,-6.33,103.58,111.62,-8.05
240,Holy Cross,Patriot,,16,17,67.2,69.6,-2.42,,-4.01,,-7.43,1.00,-6.43,99.29,108.01,-8.71
241,Cal State Northridge,Big West,,13,21,76.5,79.4,-2.94,,-3.39,,3.40,-9.95,-6.54,103.14,111.71,-8.57
242,Rice,CUSA,,13,19,74.0,77.5,-3.56,,-2.06,,2.19,-8.75,-6.56,102.21,110.40,-8.19
243,Boston University,Patriot,,15,18,72.3,72.3,-0.06,,-5.39,,-3.36,-3.25,-6.61,101.25,109.88,-8.62
244,Kansas City,WAC,,11,21,69.4,73.2,-3.78,,-1.55,,-4.92,-1.69,-6.61,98.34,107.07,-8.73
245,George Washington,A-10,,9,24,63.5,71.4,-7.85,,1.20,,-5.55,-1.10,-6.65,95.75,105.12,-9.38
246,Tulane,AAC,,4,27,67.2,77.5,-10.35,,3.63,,-3.43,-3.30,-6.72,95.88,104.38,-8.51
247,Eastern Washington,Big Sky,,16,18,72.4,74.3,-1.97,,-4.17,,-3.20,-3.58,-6.77,98.21,107.36,-9.15
248,Quinnipiac,MAAC,,16,15,74.0,72.7,1.26,,-8.03,,-0.78,-6.00,-6.78,102.27,111.55,-9.29
249,Drexel,CAA,,13,19,75.8,77.3,-1.56,,-2.93,,0.81,-7.83,-7.02,103.66,112.56,-8.89
250,Arkansas State,Sun Belt,,13,19,73.7,77.3,-3.63,,-1.23,,-0.61,-6.49,-7.10,100.08,109.42,-9.34
251,Prairie View,SWAC,,22,13,75.1,72.8,2.29,,-9.17,,-0.86,-6.43,-7.29,98.59,107.76,-9.17
252,Eastern Kentucky,OVC,,13,18,82.6,83.1,-0.48,,-2.47,,5.93,-13.33,-7.40,98.07,106.26,-8.19
253,Army,Patriot,,13,19,70.9,72.0,-1.16,,-4.73,,-5.17,-2.40,-7.57,94.23,103.85,-9.62
254,Southeastern Louisiana,Southland,,17,16,67.4,67.5,-0.12,,-6.30,,-8.89,1.30,-7.59,96.30,105.90,-9.60
255,Morehead State,OVC,,13,20,73.7,77.1,-3.39,,-1.76,,-3.18,-4.56,-7.73,99.67,109.14,-9.47
256,Youngstown State,Horizon,,12,20,75.5,78.9,-3.47,,-2.05,,-0.53,-7.26,-7.78,101.77,111.79,-10.02
257,Chattanooga,Southern,,12,20,70.9,74.3,-3.38,,-0.76,,-4.75,-3.12,-7.87,99.15,109.10,-9.94
258,Sacred Heart,NEC,,15,17,79.9,78.4,1.53,,-8.11,,2.75,-10.64,-7.88,100.92,111.22,-10.31
259,Siena,MAAC,,17,16,64.6,66.0,-1.42,,-6.47,,-9.88,1.99,-7.90,99.79,110.88,-11.09
260,Delaware,CAA,,17,16,71.3,72.1,-0.85,,-4.82,,-4.39,-3.52,-7.91,102.64,113.29,-10.66
261,Montana State,Big Sky,,15,17,78.2,79.8,-1.56,,-5.81,,2.32,-10.23,-7.91,104.46,115.01,-10.55
262,The Citadel,Southern,,12,18,85.1,86.1,-1.03,,0.03,,7.35,-15.28,-7.94,105.44,114.79,-9.35
263,Cleveland State,Horizon,,10,21,74.2,78.6,-4.42,,-1.52,,-0.97,-6.99,-7.96,99.75,110.11,-10.36
264,Norfolk State,MEAC,,22,14,73.7,69.5,4.14,,-8.74,,-3.86,-4.18,-8.04,95.85,106.21,-10.37
265,UNC Wilmington,CAA,,10,23,76.2,80.9,-4.70,,-2.04,,1.30,-9.39,-8.10,102.95,113.74,-10.80
266,UTEP,CUSA,,8,21,64.1,69.0,-4.90,,-1.71,,-9.17,0.94,-8.23,89.50,100.54,-11.04
267,Jacksonville,A-Sun,,12,20,74.5,75.1,-0.53,,-4.74,,-1.95,-6.32,-8.27,96.11,106.83,-10.73
268,Massachusetts-Lowell,AEC,,15,17,76.8,75.6,1.13,,-6.95,,1.11,-9.39,-8.28,101.11,112.41,-11.30
269,Charlotte,CUSA,,8,21,61.2,68.7,-7.45,,-0.89,,-10.37,2.02,-8.34,94.49,106.13,-11.63
270,Longwood,Big South,,16,18,70.8,70.8,-0.03,,-6.62,,-5.65,-2.78,-8.43,96.55,107.78,-11.23
271,Towson,CAA,,10,22,67.8,71.7,-3.88,,-3.57,,-7.31,-1.13,-8.44,97.86,109.79,-11.94
272,James Madison,CAA,,14,19,70.4,73.0,-2.64,,-4.07,,-5.31,-3.22,-8.52,98.73,110.61,-11.88
273,Saint Francis (PA),NEC,,18,15,76.3,76.1,0.21,,-6.16,,-1.54,-7.19,-8.74,100.88,112.42,-11.54
274,North Dakota,Summit,,12,18,74.0,73.2,0.80,,-3.55,,-4.51,-4.28,-8.78,94.94,106.40,-11.46
275,Sacramento State,Big Sky,,15,16,70.9,69.5,1.35,,-6.78,,-6.67,-2.10,-8.78,94.05,105.72,-11.67
276,Canisius,MAAC,,15,17,70.3,74.3,-3.94,,-4.85,,-3.01,-5.78,-8.79,98.61,110.56,-11.94
277,New Orleans,Southland,,19,14,72.2,70.5,1.79,,-6.47,,-5.29,-3.59,-8.88,94.20,105.82,-11.62
278,Milwaukee,Horizon,,9,22,69.2,74.7,-5.45,,-2.50,,-6.34,-2.56,-8.90,97.25,109.15,-11.89
279,Southern Utah,Big Sky,,17,17,75.7,75.5,0.21,,-6.22,,-2.99,-5.93,-8.91,94.12,105.92,-11.80
280,Portland State,Big Sky,,16,16,77.3,75.1,2.22,,-5.78,,-1.40,-7.56,-8.95,98.13,109.85,-11.72
281,Long Island University,NEC,,16,16,74.2,73.0,1.13,,-9.08,,-2.84,-6.15,-8.99,94.55,106.96,-12.41
282,Texas A&M-Corpus Christi,Southland,,14,18,66.4,66.4,0.06,,-5.68,,-11.06,1.95,-9.11,92.12,104.38,-12.26
283,Loyola (MD),Patriot,,11,21,72.9,77.4,-4.53,,-4.60,,-2.23,-6.91,-9.13,98.31,110.40,-12.09
284,Western Carolina,Southern,,7,25,72.0,80.1,-8.09,,0.34,,-1.54,-7.73,-9.28,98.40,110.34,-11.95
285,Oral Roberts,Summit,,11,21,72.3,77.6,-5.28,,-1.91,,-3.15,-6.19,-9.34,100.67,113.25,-12.58
286,Houston Baptist,Southland,,12,18,82.2,82.8,-0.63,,-5.53,,5.41,-14.76,-9.36,100.58,112.88,-12.30
287,Albany (NY),AEC,,12,20,67.2,69.3,-2.06,,-6.70,,-7.04,-2.34,-9.38,95.23,108.31,-13.09
288,Robert Morris,NEC,,18,17,69.9,68.7,1.29,,-7.62,,-8.78,-0.63,-9.41,92.70,105.14,-12.45
289,Marist,MAAC,,12,19,67.3,69.3,-1.97,,-7.53,,-7.92,-1.57,-9.49,97.57,110.60,-13.03
290,Grambling,SWAC,,17,17,71.4,68.7,2.65,,-9.34,,-6.33,-3.40,-9.73,91.71,104.37,-12.66
291,Wyoming,MWC,,8,24,65.8,75.3,-9.56,,0.19,,-6.52,-3.23,-9.75,93.40,106.30,-12.90
292,Western Illinois,Summit,,10,21,70.9,73.3,-2.39,,-5.18,,-6.99,-3.06,-10.04,94.47,108.07,-13.60
293,Navy,Patriot,,12,19,66.5,72.6,-6.10,,-4.00,,-7.80,-2.29,-10.09,94.25,107.65,-13.40
294,St. Francis (NY),NEC,,17,16,71.1,70.3,0.76,,-8.45,,-7.24,-2.95,-10.19,92.43,106.40,-13.97
295,Fairfield,MAAC,,9,22,66.8,69.9,-3.06,,-7.14,,-6.75,-3.45,-10.20,93.94,108.08,-14.14
296,VMI,Southern,,11,21,76.0,81.8,-5.75,,0.09,,1.19,-11.69,-10.50,100.17,113.29,-13.13
297,Monmouth,MAAC,,14,21,65.3,71.1,-5.83,,-4.83,,-9.26,-1.41,-10.66,90.09,104.57,-14.48
298,Northern Arizona,Big Sky,,10,21,73.0,77.5,-4.52,,-6.23,,-2.89,-7.85,-10.75,98.01,112.55,-14.55
299,Portland,WCC,,7,25,64.9,74.7,-9.72,,0.51,,-7.59,-3.20,-10.80,93.71,108.64,-14.93
300,Tennessee-Martin,OVC,,12,19,76.0,80.2,-4.19,,-4.32,,-0.86,-10.08,-10.94,102.17,116.18,-14.01
301,Stephen F. Austin,Southland,,14,16,70.2,72.0,-1.87,,-5.92,,-5.97,-5.02,-10.99,93.30,108.15,-14.85
302,North Alabama,A-Sun,,10,22,67.0,73.7,-6.66,,-1.69,,-7.57,-3.43,-11.00,92.53,106.60,-14.07
303,UC Riverside,Big West,,10,23,65.2,69.1,-3.82,,-3.19,,-9.87,-1.25,-11.12,96.74,112.98,-16.24
304,Lafayette,Patriot,,10,20,73.6,78.3,-4.67,,-4.93,,-1.58,-9.59,-11.17,99.15,113.98,-14.83
305,North Carolina A&T,MEAC,,19,13,70.0,69.0,1.00,,-9.88,,-8.14,-3.11,-11.24,93.77,108.51,-14.75
306,Southeast Missouri State,OVC,,10,21,71.5,76.7,-5.23,,-4.39,,-5.18,-6.13,-11.32,95.04,109.93,-14.89
307,Niagara,MAAC,,13,19,72.4,76.0,-3.56,,-7.77,,-1.48,-9.85,-11.33,98.79,114.53,-15.74
308,Central Arkansas,Southland,,14,19,72.2,75.7,-3.48,,-4.81,,-2.19,-9.18,-11.37,96.60,111.29,-14.69
309,Elon,CAA,,11,21,70.8,76.4,-5.59,,-3.56,,-4.81,-6.72,-11.53,96.60,112.01,-15.41
310,North Carolina Central,MEAC,,18,16,71.4,66.6,4.79,,-11.24,,-9.24,-2.29,-11.53,94.84,110.04,-15.20
311,Tennessee State,OVC,,9,21,72.7,77.7,-5.00,,-3.15,,-4.55,-7.06,-11.62,96.41,110.71,-14.30
312,Eastern Illinois,OVC,,14,18,71.8,76.8,-4.94,,-5.01,,-4.69,-7.13,-11.81,97.61,113.13,-15.52
313,Denver,Summit,,8,22,69.5,77.3,-7.77,,-2.97,,-5.19,-6.64,-11.84,97.65,113.80,-16.16
314,Nicholls State,Southland,,14,17,72.9,74.3,-1.35,,-6.98,,-4.64,-7.23,-11.87,95.73,111.56,-15.82
315,Bethune-Cookman,MEAC,,14,17,73.9,72.4,1.45,,-9.74,,-4.98,-7.00,-11.98,90.85,106.40,-15.56
316,Saint Peter's,MAAC,,10,22,62.9,68.6,-5.75,,-6.40,,-11.80,-0.35,-12.15,91.88,108.75,-16.87
317,Howard,MEAC,,17,17,78.9,78.3,0.68,,-9.52,,-0.33,-11.97,-12.30,98.76,114.28,-15.52
318,Manhattan,MAAC,,11,21,57.3,62.8,-5.56,,-7.32,,-17.58,4.69,-12.89,86.61,105.07,-18.46
319,Wagner,NEC,,13,17,65.8,68.1,-2.33,,-7.63,,-13.40,0.41,-12.99,90.02,108.12,-18.10
320,Idaho State,Big Sky,,11,19,73.3,79.0,-5.70,,-4.81,,-3.48,-9.69,-13.17,100.44,118.46,-18.02
321,Florida A&M,MEAC,,12,19,62.2,66.4,-4.19,,-8.09,,-14.97,1.40,-13.57,86.57,105.05,-18.48
322,Binghamton,AEC,,10,23,65.2,72.0,-6.79,,-4.69,,-9.95,-3.97,-13.92,93.23,113.43,-20.20
323,Cal Poly,Big West,,6,23,66.6,75.3,-8.72,,-3.54,,-6.66,-7.29,-13.95,94.40,113.80,-19.40
324,Central Connecticut State,NEC,,11,20,71.1,76.4,-5.23,,-6.71,,-4.63,-9.39,-14.02,94.01,113.30,-19.29
325,McNeese State,Southland,,9,22,69.3,74.3,-4.97,,-6.15,,-7.39,-7.02,-14.41,95.82,115.82,-20.00
326,Arkansas-Pine Bluff,SWAC,,13,19,65.9,70.9,-5.03,,-8.18,,-9.29,-5.14,-14.43,91.29,110.73,-19.43
327,SIU Edwardsville,OVC,,10,21,73.1,81.3,-8.23,,-5.06,,-3.53,-10.94,-14.47,94.09,113.27,-19.18
328,Mount St. Mary's,NEC,,9,22,67.5,73.7,-6.26,,-6.02,,-9.48,-5.09,-14.57,91.63,111.16,-19.52
329,Jackson State,SWAC,,13,19,61.7,65.8,-4.16,,-9.33,,-15.06,0.46,-14.60,86.27,105.53,-19.26
330,Tennessee Tech,OVC,,8,23,67.9,75.8,-7.94,,-3.00,,-11.87,-2.89,-14.76,86.82,105.92,-19.11
331,Stetson,A-Sun,,7,24,69.4,78.4,-8.97,,-3.46,,-5.28,-9.73,-15.01,94.60,113.73,-19.13
332,Maine,AEC,,5,27,62.1,71.0,-8.84,,-4.21,,-11.70,-3.41,-15.11,90.54,112.85,-22.31
333,Bryant,NEC,,10,20,69.6,77.1,-7.53,,-7.66,,-6.04,-9.15,-15.19,95.78,116.07,-20.29
334,South Carolina Upstate,Big South,,6,26,67.8,74.8,-7.06,,-4.27,,-8.91,-6.40,-15.30,90.21,111.12,-20.91
335,Alabama State,SWAC,,12,19,67.3,72.1,-4.81,,-7.84,,-9.49,-6.11,-15.60,90.49,111.50,-21.01
336,Morgan State,MEAC,,9,21,72.0,76.8,-4.77,,-10.70,,-5.24,-10.75,-15.98,88.97,109.88,-20.91
337,Kennesaw State,A-Sun,,6,26,63.4,76.7,-13.28,,-1.04,,-10.54,-5.64,-16.17,88.29,109.68,-21.39
338,San Jose State,MWC,,4,27,65.9,81.7,-15.87,,0.59,,-6.73,-9.65,-16.37,91.40,113.43,-22.03
339,Southern,SWAC,,7,25,64.9,73.8,-8.84,,-7.37,,-10.96,-5.83,-16.79,90.49,113.41,-22.92
340,South Carolina State,MEAC,,8,26,70.2,76.3,-6.03,,-8.30,,-7.08,-9.78,-16.86,94.24,117.05,-22.81
341,Northwestern State,Southland,,11,20,66.2,73.5,-7.39,,-5.99,,-11.04,-6.03,-17.06,86.57,109.52,-22.96
342,New Hampshire,AEC,,5,24,60.1,68.6,-8.55,,-6.03,,-17.47,-1.20,-18.66,81.72,108.47,-26.75
343,Idaho,Big Sky,,5,27,67.9,76.9,-8.94,,-6.19,,-10.27,-8.48,-18.74,92.43,119.10,-26.67
344,Coppin State,MEAC,,8,25,64.2,76.0,-11.79,,-7.11,,-10.90,-8.00,-18.90,84.98,110.45,-25.48
345,Incarnate Word,Southland,,6,25,65.9,76.0,-10.03,,-5.11,,-9.33,-9.59,-18.93,93.84,120.49,-26.65
346,Alabama A&M,SWAC,,5,27,60.6,71.4,-10.84,,-8.38,,-15.19,-4.03,-19.23,84.53,111.44,-26.90
347,UNC Asheville,Big South,,4,27,59.9,74.6,-14.71,,-2.35,,-16.17,-3.64,-19.81,88.49,117.16,-28.67
348,Savannah State,MEAC,,11,20,76.1,86.9,-10.77,,-9.04,,-0.07,-20.44,-20.51,92.27,117.75,-25.48
349,Alcorn State,SWAC,,10,21,64.4,70.8,-6.42,,-8.97,,-15.58,-6.50,-22.08,84.56,114.88,-30.31
350,Mississippi Valley State,SWAC,,6,26,64.3,78.1,-13.75,,-6.99,,-11.10,-11.37,-22.47,86.00,116.37,-30.37
351,Maryland-Eastern Shore,MEAC,,7,25,57.3,71.6,-14.31,,-7.91,,-20.05,-4.16,-24.21,81.96,117.10,-35.14
352,Chicago State,WAC,,3,29,61.6,84.7,-23.13,,0.67,,-10.83,-14.00,-24.83,85.27,118.66,-33.39
353,Delaware State,MEAC,,6,25,63.1,76.5,-13.39,,-10.13,,-15.43,-11.40,-26.82,80.02,115.64,-35.62
