Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
225,James Madison,CAA,,10,22,73.2,75.4,-2.28,,-2.15,,-2.64,-2.83,-5.47,99.11,105.68,-6.57
226,Hartford,AEC,,19,14,70.5,70.2,0.24,,-5.26,,-4.48,-1.06,-5.54,99.98,106.34,-6.35
227,Columbia,Ivy,,8,19,76.4,77.2,-0.85,,-3.02,,1.83,-7.46,-5.63,104.34,111.20,-6.86
228,Campbell,Big South,,18,16,75.9,70.9,4.97,,-6.68,,-1.36,-4.32,-5.68,103.26,109.59,-6.34
229,Idaho State,Big Sky,,14,16,73.7,74.4,-0.70,,-3.69,,-3.36,-2.40,-5.76,100.53,107.58,-7.05
230,Central Arkansas,Southland,,18,17,80.5,79.0,1.51,,-5.97,,4.92,-10.74,-5.83,101.91,109.26,-7.35
231,Tennessee Tech,OVC,,19,14,73.1,72.4,0.76,,-3.54,,-3.17,-2.66,-5.83,95.58,102.75,-7.17
232,Texas State,Sun Belt,,15,18,66.4,65.8,0.55,,-3.45,,-10.39,4.55,-5.84,97.00,104.30,-7.29
233,Saint Francis (PA),NEC,,18,13,79.0,76.0,3.06,,-6.71,,0.65,-6.77,-6.12,103.45,111.02,-7.58
234,Louisiana-Monroe,Sun Belt,,16,16,69.8,68.3,1.50,,-3.31,,-6.29,0.02,-6.28,98.37,106.47,-8.10
235,Bowling Green State,MAC (East),,16,16,75.9,77.8,-1.91,,-2.88,,-0.64,-5.74,-6.38,98.85,106.77,-7.92
236,Southeastern Louisiana,Southland,,22,12,71.7,69.3,2.41,,-6.20,,-6.85,0.45,-6.40,97.82,105.65,-7.83
237,Lehigh,Patriot,,16,14,77.9,77.8,0.10,,-5.65,,2.82,-9.23,-6.41,101.30,109.46,-8.16
238,Pepperdine,WCC,,6,26,71.3,78.6,-7.28,,1.82,,-1.13,-5.37,-6.50,103.18,111.72,-8.54
239,Cal State Bakersfield,WAC,,12,18,66.0,68.9,-2.90,,-0.73,,-9.68,3.10,-6.58,93.95,102.20,-8.25
240,Portland,WCC,,10,22,69.4,74.1,-4.72,,2.43,,-4.96,-1.65,-6.60,98.29,106.62,-8.33
241,Oral Roberts,Summit,,11,21,72.9,77.6,-4.75,,1.05,,-2.41,-4.25,-6.66,102.10,111.04,-8.94
242,Northern Illinois,MAC (West),,13,19,72.5,75.2,-2.75,,-1.71,,-3.34,-3.37,-6.71,100.58,109.12,-8.55
243,Fordham,A-10,,9,22,62.3,70.3,-8.00,,1.26,,-9.64,2.91,-6.74,94.19,103.81,-9.61
244,High Point,Big South,,14,16,70.9,66.4,4.43,,-6.38,,-7.63,0.88,-6.75,96.35,104.64,-8.29
245,Akron,MAC (East),,14,18,71.8,75.3,-3.59,,-1.92,,-3.55,-3.27,-6.82,99.08,107.52,-8.44
246,Elon,CAA,,14,18,73.3,76.2,-2.84,,-1.69,,-1.66,-5.23,-6.89,100.54,109.48,-8.94
247,Navy,Patriot,,20,12,68.7,66.4,2.31,,-7.20,,-8.94,2.03,-6.91,95.59,103.90,-8.31
248,Delaware,CAA,,14,19,70.8,73.6,-2.73,,-2.96,,-5.63,-1.30,-6.93,99.62,108.55,-8.93
249,Santa Clara,WCC,,11,20,66.1,71.7,-5.68,,0.61,,-8.38,1.37,-7.01,98.22,108.08,-9.87
250,Drexel,CAA,,13,20,74.4,78.5,-4.15,,-2.48,,-1.54,-5.66,-7.20,99.56,108.62,-9.06
251,NJIT,A-Sun,,14,16,74.9,73.2,1.70,,-5.53,,-6.39,-0.86,-7.25,96.75,105.51,-8.76
252,South Florida,AAC,,10,22,63.3,70.6,-7.31,,0.06,,-8.95,1.70,-7.25,96.16,105.98,-9.82
253,UNC Wilmington,CAA,,11,21,79.4,83.4,-3.94,,-1.15,,3.77,-11.29,-7.52,102.18,111.28,-9.10
254,Texas Southern,SWAC,,16,20,77.4,79.4,-2.00,,-5.53,,2.19,-9.71,-7.53,101.48,110.91,-9.42
255,North Dakota,Big Sky,,12,20,75.8,81.6,-5.78,,-0.19,,1.96,-9.58,-7.63,100.22,109.08,-8.86
256,Southern Utah,Big Sky,,13,19,75.5,80.7,-5.22,,-0.87,,0.64,-8.28,-7.64,99.69,108.99,-9.31
257,Texas-Rio Grande Valley,WAC,,15,18,75.5,78.3,-2.85,,-2.86,,1.12,-8.85,-7.73,96.64,105.94,-9.30
258,Brown,Ivy,,11,16,77.0,79.0,-1.96,,-4.67,,0.56,-8.34,-7.78,98.33,108.20,-9.88
259,Robert Morris,NEC,,16,17,68.8,70.7,-1.88,,-6.10,,-7.79,-0.19,-7.98,91.48,101.50,-10.02
260,Southeast Missouri State,OVC,,14,17,76.0,77.8,-1.87,,-4.88,,2.18,-10.30,-8.12,105.32,115.96,-10.63
261,Mount St. Mary's,NEC,,18,14,72.8,71.9,0.94,,-8.03,,-5.91,-2.22,-8.13,100.48,110.47,-9.99
262,Charleston Southern,Big South,,15,16,72.0,68.8,3.19,,-6.16,,-6.70,-1.46,-8.16,96.24,106.73,-10.49
263,Boston University,Patriot,,15,16,70.5,71.8,-1.29,,-5.83,,-5.76,-2.58,-8.33,96.90,108.06,-11.16
264,Eastern Illinois,OVC,,12,19,66.6,68.4,-1.77,,-3.40,,-8.63,0.30,-8.33,95.88,106.52,-10.64
265,New Hampshire,AEC,,10,21,67.8,67.3,0.58,,-4.31,,-8.89,0.51,-8.38,95.59,106.43,-10.85
266,UC Riverside,Big West,,9,22,65.3,69.8,-4.48,,-1.54,,-8.94,0.44,-8.50,91.29,102.17,-10.88
267,Green Bay,Horizon,,13,20,76.3,75.7,0.55,,-4.08,,-0.83,-7.68,-8.51,96.27,106.37,-10.10
268,Long Island University,NEC,,18,17,77.0,76.4,0.63,,-8.19,,-0.12,-8.48,-8.60,98.94,109.80,-10.87
269,Army,Patriot,,13,17,74.3,74.1,0.23,,-7.17,,-2.90,-5.71,-8.62,96.74,107.96,-11.23
270,Rice,CUSA,,7,24,68.2,75.7,-7.52,,-0.04,,-5.67,-2.96,-8.63,96.41,107.61,-11.20
271,Montana State,Big Sky,,13,19,76.1,78.9,-2.81,,-3.52,,-1.98,-6.71,-8.69,98.79,109.99,-11.20
272,East Carolina,AAC,,10,20,66.4,74.9,-8.50,,-0.22,,-4.74,-3.98,-8.72,95.41,106.96,-11.55
273,San Jose State,MWC,,4,26,65.8,75.3,-9.53,,2.91,,-8.08,-0.66,-8.74,94.12,106.08,-11.96
274,Cornell,Ivy,,12,16,75.9,80.4,-4.50,,-3.24,,0.79,-9.58,-8.80,101.18,112.31,-11.13
275,Sacramento State,Big Sky,,7,25,67.4,73.7,-6.28,,-0.74,,-8.06,-0.85,-8.90,96.52,108.47,-11.95
276,New Orleans,Southland,,16,17,69.6,70.4,-0.76,,-5.78,,-8.44,-0.57,-9.01,94.97,106.69,-11.71
277,Abilene Christian,Southland,,16,16,73.7,71.2,2.50,,-6.82,,-6.30,-2.85,-9.14,94.29,105.88,-11.59
278,Hampton,MEAC,,18,16,79.5,76.6,2.94,,-9.56,,-3.05,-6.32,-9.37,92.40,104.49,-12.09
279,Quinnipiac,MAAC,,12,21,71.6,76.7,-5.06,,-4.44,,-4.19,-5.31,-9.50,98.72,111.12,-12.40
280,Massachusetts-Lowell,AEC,,12,18,76.2,78.5,-2.33,,-5.77,,0.89,-10.42,-9.53,100.63,113.32,-12.70
281,Arkansas State,Sun Belt,,11,21,74.0,78.8,-4.81,,-3.02,,-0.59,-9.07,-9.65,100.89,113.23,-12.35
282,Gardner-Webb,Big South,,14,18,70.6,72.1,-1.53,,-3.81,,-6.60,-3.11,-9.70,94.20,105.95,-11.75
283,Lafayette,Patriot,,10,21,71.2,74.4,-3.23,,-6.04,,-4.47,-5.30,-9.77,98.23,111.20,-12.97
284,IUPUI,Horizon,,11,19,68.2,72.7,-4.43,,-3.53,,-8.15,-1.66,-9.82,95.67,108.20,-12.53
285,Omaha,Summit,,9,22,76.5,83.5,-6.94,,0.33,,0.71,-10.59,-9.88,100.62,112.87,-12.25
286,Holy Cross,Patriot,,12,19,63.6,67.7,-4.10,,-5.82,,-11.72,1.80,-9.92,94.89,108.92,-14.02
287,Charlotte,CUSA,,6,23,71.2,79.9,-8.66,,0.27,,-2.28,-7.84,-10.13,97.10,110.11,-13.01
288,Prairie View,SWAC,,16,18,75.3,76.7,-1.47,,-7.71,,-2.21,-7.92,-10.13,96.73,109.28,-12.54
289,Kansas City,WAC,,10,22,70.3,76.5,-6.13,,-1.02,,-5.57,-4.62,-10.19,94.72,107.10,-12.38
290,Binghamton,AEC,,11,20,69.3,70.4,-1.10,,-6.34,,-8.49,-1.78,-10.27,94.91,108.53,-13.62
291,Dartmouth,Ivy,,7,20,68.2,73.0,-4.78,,-4.00,,-7.57,-2.74,-10.31,96.56,110.40,-13.84
292,Fairleigh Dickinson,NEC,,13,18,74.6,75.8,-1.19,,-5.66,,-2.62,-7.79,-10.41,98.33,111.64,-13.31
293,Little Rock,Sun Belt,,7,25,63.7,70.1,-6.38,,-2.22,,-11.98,1.53,-10.45,90.79,105.21,-14.42
294,Siena,MAAC,,8,24,67.7,75.2,-7.47,,-2.99,,-7.50,-2.96,-10.46,94.26,107.75,-13.49
295,Tennessee-Martin,OVC,,10,21,68.9,72.7,-3.81,,-4.96,,-9.17,-1.35,-10.52,92.62,106.64,-14.03
296,Eastern Kentucky,OVC,,11,20,71.9,76.5,-4.55,,-3.68,,-4.16,-6.42,-10.57,97.93,112.00,-14.07
297,Morehead State,OVC,,8,21,70.4,76.0,-5.55,,-1.91,,-5.90,-4.75,-10.65,95.47,109.28,-13.81
298,Cleveland State,Horizon,,12,23,68.6,74.7,-6.03,,-3.64,,-7.18,-3.64,-10.82,95.27,109.75,-14.48
299,Western Illinois,Summit,,12,16,71.9,71.8,0.11,,-2.28,,-7.92,-3.15,-11.07,92.64,107.02,-14.38
300,Chattanooga,Southern,,10,23,69.4,73.5,-4.09,,-4.05,,-7.86,-3.23,-11.09,95.28,109.69,-14.42
301,Samford,Southern,,10,22,77.6,82.5,-4.88,,-3.37,,2.48,-13.58,-11.10,103.95,118.27,-14.32
302,Kennesaw State,A-Sun,,10,20,72.7,77.6,-4.87,,-4.31,,-5.70,-5.47,-11.17,95.74,110.32,-14.58
303,Sacred Heart,NEC,,10,21,68.7,72.2,-3.48,,-6.98,,-7.88,-3.50,-11.38,93.02,108.18,-15.16
304,North Florida,A-Sun,,14,19,80.8,87.1,-6.21,,-1.74,,5.03,-16.43,-11.40,102.54,116.67,-14.14
305,Cal Poly,Big West,,9,22,67.2,74.3,-7.10,,-1.83,,-6.42,-5.14,-11.56,95.59,111.54,-15.94
306,Central Connecticut State,NEC,,14,18,67.8,71.9,-4.03,,-7.59,,-9.06,-2.56,-11.62,94.81,110.58,-15.77
307,Western Carolina,Southern,,13,19,68.4,75.6,-7.16,,-1.63,,-7.12,-4.78,-11.90,92.96,107.89,-14.93
308,McNeese State,Southland,,12,17,75.3,76.2,-0.86,,-6.10,,-3.37,-8.69,-12.06,96.40,111.79,-15.39
309,Bethune-Cookman,MEAC,,18,14,81.9,79.5,2.44,,-12.46,,1.77,-13.96,-12.19,95.39,111.10,-15.72
310,St. Francis (NY),NEC,,13,18,72.9,76.0,-3.13,,-7.31,,-4.87,-7.38,-12.24,94.67,110.73,-16.06
311,Texas A&M-Corpus Christi,Southland,,11,18,67.7,70.9,-3.24,,-6.57,,-9.42,-2.88,-12.30,91.18,107.22,-16.03
312,Stetson,A-Sun,,12,20,75.4,78.0,-2.63,,-6.45,,-4.84,-7.55,-12.38,95.15,111.16,-16.01
313,SIU Edwardsville,OVC,,9,21,69.7,78.7,-9.07,,-3.36,,-4.65,-7.78,-12.43,95.38,111.42,-16.04
314,Detroit Mercy,Horizon,,8,24,78.6,85.7,-7.09,,-2.07,,1.68,-14.15,-12.47,99.26,114.53,-15.27
315,Marist,MAAC,,6,25,72.2,81.1,-8.90,,-3.57,,-4.13,-8.35,-12.48,96.11,112.43,-16.32
316,North Carolina A&T,MEAC,,20,15,74.9,74.4,0.51,,-11.22,,-5.62,-6.96,-12.58,93.89,110.64,-16.75
317,Loyola (MD),Patriot,,9,22,69.5,75.0,-5.55,,-5.25,,-6.95,-5.76,-12.71,92.82,109.85,-17.03
318,Grambling,SWAC,,17,14,72.8,74.9,-2.06,,-10.30,,-6.18,-6.78,-12.97,89.61,106.58,-16.97
319,Norfolk State,MEAC,,14,19,72.7,73.2,-0.55,,-10.19,,-7.89,-5.10,-12.99,91.73,108.43,-16.70
320,North Carolina Central,MEAC,,19,16,72.0,69.3,2.71,,-12.31,,-11.13,-2.06,-13.18,92.67,109.54,-16.87
321,Jacksonville,A-Sun,,15,18,72.9,75.2,-2.33,,-6.12,,-7.85,-5.54,-13.39,91.08,108.88,-17.80
322,Cal State Northridge,Big West,,6,24,66.1,73.5,-7.43,,-3.53,,-9.03,-4.46,-13.50,93.95,112.27,-18.32
323,The Citadel,Southern,,11,21,82.5,88.1,-5.63,,-2.95,,5.80,-19.43,-13.64,98.39,113.86,-15.46
324,Youngstown State,Horizon,,8,24,75.3,82.7,-7.41,,-2.56,,-1.22,-12.44,-13.66,96.90,113.51,-16.61
325,Presbyterian,Big South,,11,21,66.4,71.0,-4.66,,-5.53,,-11.69,-2.64,-14.33,94.39,114.46,-20.07
326,Southern,SWAC,,15,18,69.1,71.8,-2.73,,-9.57,,-9.61,-4.93,-14.54,90.11,109.29,-19.18
327,American,Patriot,,6,24,65.4,73.8,-8.47,,-6.16,,-10.26,-4.37,-14.63,91.73,112.06,-20.33
328,Maine,AEC,,6,26,66.9,75.3,-8.38,,-3.27,,-8.02,-6.62,-14.64,87.63,107.01,-19.38
329,Northern Arizona,Big Sky,,5,27,65.6,78.5,-12.88,,-1.04,,-8.56,-6.11,-14.67,90.23,109.36,-19.13
330,Arkansas-Pine Bluff,SWAC,,14,21,65.9,71.4,-5.49,,-9.36,,-10.56,-4.29,-14.84,89.57,110.46,-20.89
331,Morgan State,MEAC,,13,18,73.3,75.4,-2.10,,-11.98,,-8.69,-6.43,-15.11,88.57,107.54,-18.96
332,Savannah State,MEAC,,15,17,86.1,93.5,-7.41,,-5.06,,9.89,-25.25,-15.36,96.12,113.48,-17.36
333,VMI,Southern,,9,21,65.1,73.8,-8.67,,-4.25,,-12.06,-3.37,-15.43,86.17,106.35,-20.18
334,Houston Baptist,Southland,,6,25,76.8,84.4,-7.58,,-3.97,,-0.54,-15.60,-16.14,94.99,114.96,-19.97
335,Howard,MEAC,,10,23,74.2,80.4,-6.21,,-9.74,,-3.42,-13.84,-17.26,94.05,117.08,-23.03
336,South Carolina Upstate,A-Sun,,7,25,75.8,85.1,-9.34,,-4.35,,-1.18,-16.27,-17.46,101.41,124.59,-23.18
337,Jackson State,SWAC,,12,20,62.2,67.5,-5.31,,-10.50,,-16.60,-1.06,-17.66,84.87,109.54,-24.67
338,Incarnate Word,Southland,,7,21,70.6,77.3,-6.61,,-5.04,,-8.07,-9.64,-17.71,90.70,113.83,-23.14
339,Alcorn State,SWAC,,11,21,70.1,74.6,-4.50,,-8.60,,-9.49,-8.58,-18.07,90.87,115.24,-24.37
340,Longwood,Big South,,7,26,63.3,74.1,-10.82,,-4.31,,-12.73,-5.58,-18.31,85.58,110.25,-24.67
341,Alabama State,SWAC,,8,23,68.7,78.6,-9.94,,-8.62,,-8.31,-10.24,-18.56,90.28,114.92,-24.64
342,Bryant,NEC,,3,28,70.0,83.3,-13.32,,-5.42,,-5.00,-13.75,-18.75,94.11,119.07,-24.96
343,Florida A&M,MEAC,,9,25,68.9,78.9,-10.03,,-8.33,,-9.39,-9.82,-19.21,90.40,116.04,-25.64
344,South Carolina State,MEAC,,10,22,73.6,83.1,-9.53,,-8.78,,-6.15,-14.03,-20.18,91.44,117.71,-26.27
345,Coppin State,MEAC,,5,27,60.8,74.5,-13.72,,-7.24,,-15.93,-5.03,-20.96,81.33,109.71,-28.38
346,Northwestern State,Southland,,4,25,64.4,78.1,-13.66,,-4.18,,-13.77,-7.25,-21.02,83.72,111.27,-27.55
347,Mississippi Valley State,SWAC,,4,28,64.8,78.1,-13.28,,-8.13,,-11.52,-9.89,-21.41,85.79,115.10,-29.31
348,Chicago State,WAC,,3,29,67.8,86.1,-18.28,,1.17,,-6.27,-15.27,-21.53,90.60,118.46,-27.85
349,Alabama A&M,SWAC,,3,28,60.4,76.4,-15.94,,-8.04,,-16.79,-7.18,-23.97,83.59,116.62,-33.03
350,Delaware State,MEAC,,4,28,63.6,76.8,-13.25,,-9.30,,-14.56,-10.00,-24.57,86.25,120.13,-33.88
351,Maryland-Eastern Shore,MEAC,,7,25,62.3,77.3,-15.03,,-7.56,,-16.75,-7.88,-24.63,84.00,118.75,-34.75
