Rk,School,Conf,,W,L,Pts,Opp,MOV,,SOS,,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
258,Wagner,NEC,,9,18,66.9,71.4,-4.56,,-7.23,,-6.15,-6.01,-12.15,,,
259,Jackson State,SWAC,,16,12,68.8,69.3,-0.46,,-9.28,,-8.72,-3.56,-12.28,,,
260,Bethune-Cookman,MEAC,,11,16,66.3,69.6,-3.26,,-9.06,,-9.70,-2.65,-12.36,,,
261,Northwestern State,Southland,,11,15,68.1,69.6,-1.54,,-7.76,,-9.18,-3.62,-12.80,,,
262,Saint Francis (PA),NEC,,9,17,67.3,71.8,-4.50,,-8.30,,-5.95,-6.85,-12.80,,,
263,Sam Houston State,Southland,,10,16,70.5,76.5,-6.08,,-5.95,,-3.32,-9.55,-12.87,,,
264,Hartford,AEC,,11,16,68.6,76.0,-7.41,,-5.81,,-4.09,-9.12,-13.22,,,
265,UNC Asheville,Big South,,11,18,73.9,79.8,-5.86,,-4.74,,-0.18,-13.06,-13.24,,,
266,Northeastern,AEC,,10,18,68.8,75.3,-6.50,,-6.86,,-3.86,-9.50,-13.36,,,
267,Manhattan,MAAC,,5,22,62.5,69.8,-7.26,,-6.24,,-12.64,-0.86,-13.50,,,
268,North Carolina A&T,MEAC,,13,15,67.9,70.4,-2.46,,-9.72,,-8.18,-5.35,-13.53,,,
269,Maryland-Eastern Shore,MEAC,,10,17,70.7,73.3,-2.56,,-11.00,,-6.08,-7.47,-13.55,,,
270,North Texas,Big West (East),,4,22,71.5,86.4,-14.88,,1.31,,2.18,-15.76,-13.58,,,
271,Mississippi Valley State,SWAC,,14,13,72.9,74.1,-1.22,,-12.01,,-3.88,-9.89,-13.76,,,
272,Tennessee-Martin,OVC,,8,18,64.1,71.7,-7.62,,-3.35,,-9.03,-4.94,-13.96,,,
273,VMI,Southern (North),,12,15,70.3,74.8,-4.56,,-4.79,,-4.01,-9.96,-13.97,,,
274,Charleston Southern,Big South,,12,16,72.2,76.8,-4.54,,-7.89,,-2.55,-11.82,-14.36,,,
275,Hampton,MEAC,,8,19,69.3,74.1,-4.81,,-9.62,,-6.15,-8.21,-14.36,,,
276,Florida A&M,MEAC,,12,19,72.6,77.5,-4.84,,-9.76,,-2.90,-11.71,-14.60,,,
277,Morgan State,MEAC,,14,14,66.5,71.4,-4.93,,-9.62,,-8.55,-6.15,-14.69,,,
278,Columbia,Ivy,,10,16,58.5,65.1,-6.62,,-6.89,,-13.31,-1.46,-14.77,,,
279,Towson,AEC,,6,22,59.4,69.2,-9.79,,-5.15,,-13.40,-1.54,-14.94,,,
280,UNC Greensboro,Southern (North),,7,20,65.0,74.0,-9.00,,-6.02,,-7.67,-7.32,-14.99,,,
281,Buffalo,MAC (East),,5,24,58.9,73.8,-14.90,,0.47,,-9.99,-5.12,-15.10,,,
282,Monmouth,NEC,,5,21,62.8,70.0,-7.27,,-7.72,,-10.26,-4.94,-15.20,,,
283,Alabama State,SWAC,,11,16,67.2,70.0,-2.81,,-9.77,,-11.61,-3.63,-15.25,,,
284,Florida Atlantic,TAAC,,6,20,72.1,82.4,-10.31,,-4.85,,0.53,-16.42,-15.89,,,
285,Campbell,TAAC,,9,18,63.7,71.6,-7.89,,-7.55,,-9.88,-6.31,-16.19,,,
286,Troy,TAAC,,9,18,76.0,82.6,-6.63,,-8.43,,0.46,-16.69,-16.23,,,
287,Stephen F. Austin,Southland,,4,22,69.0,78.3,-9.31,,-6.19,,-5.22,-11.38,-16.59,,,
288,Jacksonville State,TAAC,,8,18,63.3,70.7,-7.31,,-8.14,,-12.02,-5.33,-17.35,,,
289,Mercer,TAAC,,8,18,63.8,73.2,-9.38,,-7.26,,-9.99,-7.39,-17.38,,,
290,Quinnipiac,NEC,,9,18,68.0,76.6,-8.52,,-7.44,,-6.01,-11.39,-17.40,,,
291,Holy Cross,Patriot,,7,20,57.1,67.0,-9.85,,-7.34,,-14.59,-2.90,-17.49,,,
292,The Citadel,Southern (South),,9,18,62.7,67.4,-4.74,,-7.23,,-13.21,-4.89,-18.10,,,
293,Texas Southern,SWAC,,8,19,64.7,71.0,-6.30,,-9.22,,-12.08,-6.06,-18.13,,,
294,Yale,Ivy,,4,22,59.3,67.0,-7.65,,-9.01,,-13.99,-4.14,-18.13,,,
295,Sacramento State,Big Sky,,3,23,60.3,78.0,-17.73,,-0.69,,-12.37,-6.05,-18.42,,,
296,Eastern Kentucky,OVC,,3,23,65.5,80.9,-15.46,,-3.01,,-7.44,-11.73,-19.17,,,
297,Brown,Ivy,,4,22,60.7,72.4,-11.73,,-7.50,,-11.55,-7.68,-19.23,,,
298,Lehigh,Patriot,,6,22,63.0,72.3,-9.29,,-7.71,,-10.79,-9.31,-20.10,,,
299,Delaware State,MEAC,,8,19,74.3,81.6,-7.26,,-11.88,,-2.62,-17.49,-20.11,,,
300,Grambling,SWAC,,6,21,68.9,78.5,-9.59,,-9.92,,-7.62,-12.65,-20.28,,,
301,Coastal Carolina,Big South,,7,20,71.7,80.3,-8.67,,-8.34,,-3.37,-17.02,-20.39,,,
302,New Hampshire,AEC,,4,23,64.2,78.1,-13.89,,-7.37,,-9.25,-12.01,-21.26,,,
303,Chicago State,Mid-Cont,,3,24,54.6,75.0,-20.41,,-0.42,,-15.88,-5.65,-21.54,,,
304,Southeastern Louisiana,Southland,,6,20,70.2,83.0,-12.81,,-6.56,,-5.71,-16.27,-21.98,,,
305,Western Carolina,Southern (North),,8,21,63.9,79.0,-15.10,,-2.25,,-11.09,-10.92,-22.01,,,
306,Army,Patriot,,8,19,59.8,72.9,-13.07,,-6.62,,-13.02,-9.44,-22.46,,,
307,Liberty,Big South,,4,23,72.6,83.7,-11.07,,-7.10,,-5.95,-18.55,-24.50,,,
308,Prairie View,SWAC,,6,21,73.1,85.0,-11.93,,-9.16,,-6.18,-19.21,-25.39,,,
309,Howard,MEAC,,2,25,60.9,77.4,-16.59,,-9.15,,-15.27,-10.39,-25.66,,,
310,Arkansas-Pine Bluff,SWAC,,3,24,66.4,82.8,-16.37,,-8.00,,-8.38,-18.75,-27.13,,,
